时间,数据口径,地区,当月值(万吨),同比增长(万吨),累计值(万吨),累计增长(%),平均日产(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-01,CCTD,河南省,768.40,-353.50,,,,709,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,湖南省,40.90,3.80,,,,710,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,重庆市,0.00,0.00,,,,711,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,四川省,87.90,15.50,,,,712,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,贵州省,330.00,59.80,,,,713,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,云南省,94.50,23.30,,,,714,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,陕西省,1722.60,-25.00,,,,715,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,甘肃省,269.50,-16.70,,,,716,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,宁夏区,540.60,11.10,,,,717,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,河北省,446.10,-45.40,,,,718,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,神华集团,2840.90,152.10,,,,719,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2022-01,CCTD,中煤集团,705.60,-0.10,,,,720,2022-01-31 00:00:00,1,0,2024-07-20 13:06:04,0,2024-07-20 13:06:04,,,
2021-12,CCTD,全国,17170.80,1249.80,,,,721,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,甘肃省,286.70,-20.00,,,,722,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,吉林省,64.00,5.20,,,,723,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,新疆区,801.70,290.70,,,,724,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,湖南省,41.10,5.10,,,,725,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,重庆市,0.00,0.00,,,,726,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,四川省,92.00,39.70,,,,727,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,贵州省,336.60,135.60,,,,728,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,云南省,110.40,40.00,,,,729,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,陕西省,1787.30,127.70,,,,730,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,黑龙江省,296.30,-3.70,,,,731,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,江苏省,14.50,1.60,,,,732,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,安徽省,914.70,3.60,,,,733,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,江西省,11.20,-7.90,,,,734,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,山东省,592.70,-44.60,,,,735,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,河南省,752.00,-184.20,,,,736,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,北京市,0.00,0.00,,,,737,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,河北省,442.50,14.20,,,,738,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,山西省,4388.10,246.10,,,,739,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,内蒙古区,1967.20,150.10,,,,740,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,辽宁省,201.30,12.60,,,,741,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,宁夏区,507.00,-0.10,,,,742,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,神华集团,2793.50,320.60,,,,743,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-12,CCTD,中煤集团,770.10,117.70,,,,744,2021-12-31 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,全国,17278.70,1266.90,,,,745,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,山西省,4534.40,618.80,,,,746,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,河南省,730.90,-298.50,,,,747,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,辽宁省,224.10,19.20,,,,748,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,吉林省,64.70,0.20,,,,749,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,黑龙江省,298.30,6.90,,,,750,2021-11-30 00:00:00,1,0,2024-07-20 13:06:08,0,2024-07-20 13:06:08,,,
2021-11,CCTD,甘肃省,296.30,-2.60,,,,751,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,宁夏区,519.20,-13.70,,,,752,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,新疆区,862.00,359.60,,,,753,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,北京市,0.00,0.00,,,,754,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,河北省,474.10,23.00,,,,755,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,湖南省,41.00,2.80,,,,756,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,重庆市,0.00,0.00,,,,757,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,四川省,102.90,26.10,,,,758,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,贵州省,351.20,155.30,,,,759,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,云南省,61.20,8.70,,,,760,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,陕西省,1788.60,61.60,,,,761,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,江苏省,15.10,0.10,,,,762,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,安徽省,913.50,0.70,,,,763,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,江西省,15.50,-4.30,,,,764,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,山东省,617.80,-99.20,,,,765,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,内蒙古区,1921.30,84.50,,,,766,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,神华集团,2705.30,243.70,,,,767,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-11,CCTD,中煤集团,741.30,74.00,,,,768,2021-11-30 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,全国,17244.90,1659.50,,,,769,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,宁夏区,519.00,-29.30,,,,770,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,黑龙江省,301.40,7.00,,,,771,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,重庆市,0.00,-5.10,,,,772,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,四川省,101.20,33.60,,,,773,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,贵州省,346.90,165.30,,,,774,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,云南省,51.20,-14.80,,,,775,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,陕西省,1718.00,-150.00,,,,776,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,甘肃省,303.20,18.10,,,,777,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,江苏省,15.40,0.40,,,,778,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,安徽省,913.00,22.30,,,,779,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,江西省,13.20,-5.30,,,,780,2021-10-31 00:00:00,1,0,2024-07-20 13:06:12,0,2024-07-20 13:06:12,,,
2021-10,CCTD,山东省,650.20,-47.50,,,,781,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,河南省,708.30,-312.00,,,,782,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,湖南省,41.40,2.20,,,,783,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,北京市,0.00,0.00,,,,784,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,河北省,470.50,16.90,,,,785,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,山西省,4585.40,718.70,,,,786,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,内蒙古区,1802.90,205.90,,,,787,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,辽宁省,189.60,5.70,,,,788,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,吉林省,62.10,-1.20,,,,789,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,新疆区,1067.90,569.90,,,,790,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,中煤集团,669.10,-5.50,,,,791,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-10,CCTD,神华集团,2715.00,464.20,,,,792,2021-10-31 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,全国,15795.70,373.90,,,,793,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,贵州省,312.60,128.60,,,,794,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,江苏省,15.20,0.20,,,,795,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,陕西省,1567.20,-199.80,,,,796,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,甘肃省,275.60,24.50,,,,797,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,宁夏区,489.10,-28.70,,,,798,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,新疆区,648.10,152.30,,,,799,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,安徽省,888.80,8.90,,,,800,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,江西省,11.00,-3.00,,,,801,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,山东省,604.10,-55.00,,,,802,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,河南省,689.30,-302.40,,,,803,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,湖南省,41.30,1.40,,,,804,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,重庆市,0.00,-62.40,,,,805,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,四川省,68.90,-2.90,,,,806,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,北京市,0.00,0.00,,,,807,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,河北省,467.90,19.10,,,,808,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,山西省,4542.00,639.80,,,,809,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,内蒙古区,1639.60,199.40,,,,810,2021-09-30 00:00:00,1,0,2024-07-20 13:06:14,0,2024-07-20 13:06:14,,,
2021-09,CCTD,辽宁省,191.30,-10.20,,,,811,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-09,CCTD,吉林省,58.00,-2.90,,,,812,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-09,CCTD,黑龙江省,286.40,-16.30,,,,813,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-09,CCTD,云南省,46.70,2.60,,,,814,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-09,CCTD,神华集团,2304.40,-74.70,,,,815,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-09,CCTD,中煤集团,648.20,-44.60,,,,816,2021-09-30 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,全国,15703.90,121.80,,,,817,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,云南省,53.80,-0.80,,,,818,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,江苏省,15.20,0.20,,,,819,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,甘肃省,248.60,11.10,,,,820,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,宁夏区,533.40,47.70,,,,821,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,新疆区,578.00,79.30,,,,822,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,安徽省,939.80,34.00,,,,823,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,江西省,13.00,-3.80,,,,824,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,山东省,588.70,-135.50,,,,825,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,河南省,688.80,-282.10,,,,826,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,湖南省,39.80,-0.10,,,,827,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,重庆市,0.00,-83.30,,,,828,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,四川省,88.00,-3.60,,,,829,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,贵州省,340.80,151.80,,,,830,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,北京市,0.00,0.00,,,,831,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,河北省,437.10,-22.40,,,,832,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,山西省,4153.10,325.90,,,,833,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,内蒙古区,1654.00,132.60,,,,834,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,辽宁省,197.80,-1.10,,,,835,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,吉林省,60.20,-6.70,,,,836,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,黑龙江省,302.40,-24.70,,,,837,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,陕西省,1726.10,0.90,,,,838,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,神华集团,2384.50,-48.90,,,,839,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-08,CCTD,中煤集团,660.80,-48.70,,,,840,2021-08-31 00:00:00,1,0,2024-07-20 13:06:17,0,2024-07-20 13:06:17,,,
2021-07,CCTD,全国,15011.90,-211.70,,,,841,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,宁夏区,517.70,42.60,,,,842,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,安徽省,901.40,4.10,,,,843,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,江西省,12.90,3.40,,,,844,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,山东省,520.60,-238.90,,,,845,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,河南省,676.60,-317.30,,,,846,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,湖南省,40.20,0.50,,,,847,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,重庆市,0.00,-74.30,,,,848,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,四川省,76.10,-29.30,,,,849,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,贵州省,313.10,140.30,,,,850,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,云南省,64.80,11.90,,,,851,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,陕西省,1649.50,-13.90,,,,852,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,甘肃省,259.20,1.30,,,,853,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,北京市,0.00,0.00,,,,854,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,河北省,448.20,-47.60,,,,855,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,山西省,3790.90,323.50,,,,856,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,内蒙古区,1602.60,66.60,,,,857,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,辽宁省,201.40,6.80,,,,858,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,吉林省,57.20,-9.20,,,,859,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,黑龙江省,291.20,-33.90,,,,860,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,江苏省,16.00,1.00,,,,861,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,新疆区,573.80,76.10,,,,862,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,神华集团,2330.10,-68.00,,,,863,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-07,CCTD,中煤集团,668.40,-57.40,,,,864,2021-07-31 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,全国,15415.70,-108.60,,,,865,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,宁夏区,545.50,63.40,,,,866,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,江西省,8.70,-5.20,,,,867,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,山东省,532.60,-220.30,,,,868,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,河南省,703.60,-319.60,,,,869,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,湖南省,38.40,-3.10,,,,870,2021-06-30 00:00:00,1,0,2024-07-20 13:06:19,0,2024-07-20 13:06:19,,,
2021-06,CCTD,重庆市,0.00,-97.10,,,,871,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,四川省,80.00,-20.40,,,,872,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,贵州省,303.70,119.30,,,,873,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,云南省,81.10,-7.10,,,,874,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,陕西省,1721.80,30.00,,,,875,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,甘肃省,287.40,16.80,,,,876,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,北京市,0.00,0.00,,,,877,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,河北省,452.80,-58.20,,,,878,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,山西省,3965.90,433.50,,,,879,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,内蒙古区,1566.70,-10.20,,,,880,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,辽宁省,196.00,5.20,,,,881,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,吉林省,56.20,-11.30,,,,882,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,黑龙江省,278.40,-34.60,,,,883,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,江苏省,15.60,0.60,,,,884,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,安徽省,911.30,-0.30,,,,885,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,新疆区,546.40,51.90,,,,886,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,中煤集团,674.60,-59.80,,,,887,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-06,CCTD,神华集团,2449.00,17.90,,,,888,2021-06-30 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
2021-05,CCTD,全国,16134.20,855.30,,,,889,2021-05-31 00:00:00,1,0,2024-07-20 13:06:22,0,2024-07-20 13:06:22,,,
