时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-12,天津海关,3483.60,274.87,7446.20,1010.70,1832.80,49,2018-12-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-11,大连海关,202.00,405.00,242.10,32.30,46.00,50,2018-11-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-11,南通海关,2864.40,77.09,4481.80,1423.60,2224.20,51,2018-11-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-11,青岛海关,2722.30,37762.42,6296.60,1266.20,3100.20,52,2018-11-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-11,天津海关,929.30,121.21,3962.60,287.50,822.10,53,2018-11-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-10,南京海关,1619.50,-58.64,22031.50,801.70,10887.80,54,2018-10-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-10,青岛海关,7.20,-99.63,3574.30,3.10,1834.00,55,2018-10-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-10,上海海关,51.80,51686.00,51.80,15.80,15.80,56,2018-10-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-10,天津海关,420.10,9016.32,3033.30,98.70,534.60,57,2018-10-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-09,大连海关,40.00,53233.33,40.10,13.60,13.70,58,2018-09-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-09,南京海关,3915.50,543.52,20412.10,1938.20,10086.10,59,2018-09-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-09,青岛海关,1954.80,1642572.27,3567.10,971.60,1830.90,60,2018-09-30 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
