时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),预到船舶(艘),铁路到车(车),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-02-11,481.00,26.00,53.00,38.00,4.00,3255.00,3255.00,160,2024-02-11 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-10,508.00,29.20,21.20,28.00,14.00,3623.00,3660.00,161,2024-02-10 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-09,500.00,33.70,48.70,29.00,10.00,4253.00,4216.00,162,2024-02-09 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-08,515.00,33.20,36.20,24.00,16.00,3991.00,4172.00,163,2024-02-08 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-07,518.00,27.00,44.00,26.00,7.00,3570.00,3389.00,164,2024-02-07 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-06,535.00,26.70,47.70,20.00,10.00,3307.00,3343.00,165,2024-02-06 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-05,556.00,37.10,54.10,26.00,8.00,4673.00,4637.00,166,2024-02-05 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-04,573.00,45.20,45.20,30.00,14.00,5566.00,5663.00,167,2024-02-04 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-03,573.00,38.10,51.10,34.00,5.00,4725.00,4778.00,168,2024-02-03 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-02,586.00,46.80,42.80,41.00,7.00,5880.00,5869.00,169,2024-02-02 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-02-01,582.00,47.20,18.20,49.00,6.00,5775.00,5918.00,170,2024-02-01 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-31,553.00,48.10,42.10,38.00,13.00,6301.00,6019.00,171,2024-01-31 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-30,547.00,48.30,44.30,34.00,10.00,5986.00,6037.00,172,2024-01-30 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-29,543.00,47.10,48.10,31.00,10.00,5619.00,5897.00,173,2024-01-29 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-28,544.00,48.70,38.70,29.00,14.00,6250.00,6097.00,174,2024-01-28 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-27,534.00,35.40,41.40,33.00,5.00,4410.00,4440.00,175,2024-01-27 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-26,540.00,46.00,46.00,26.00,8.00,5457.00,5764.00,176,2024-01-26 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-25,540.00,40.50,49.50,22.00,12.00,5040.00,5085.00,177,2024-01-25 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-24,549.00,35.50,37.50,25.00,8.00,4096.00,4446.00,178,2024-01-24 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-23,551.00,31.20,40.20,29.00,10.00,4515.00,3909.00,179,2024-01-23 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-22,560.00,41.90,49.90,31.00,10.00,5461.00,5263.00,180,2024-01-22 00:00:00,1,0,2024-07-20 10:07:07,0,2024-07-20 10:07:07,,,
2024-01-21,568.00,50.80,31.80,32.00,18.00,6406.00,6370.00,181,2024-01-21 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-20,552.00,43.50,36.50,26.00,11.00,5355.00,5443.00,182,2024-01-20 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-19,545.00,50.00,45.00,20.00,11.00,6406.00,6268.00,183,2024-01-19 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-18,540.00,50.50,47.50,23.00,11.00,6300.00,6340.00,184,2024-01-18 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-17,537.00,41.90,37.90,17.00,6.00,5145.00,5251.00,185,2024-01-17 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-16,533.00,46.30,46.30,14.00,12.00,5618.00,5795.00,186,2024-01-16 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-15,533.00,49.10,58.10,18.00,4.00,6248.00,6166.00,187,2024-01-15 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-14,542.00,40.60,53.60,25.00,6.00,5041.00,5095.00,188,2024-01-14 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-13,555.00,43.30,55.30,16.00,12.00,5670.00,5425.00,189,2024-01-13 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-12,567.00,46.00,56.00,20.00,9.00,5771.00,5764.00,190,2024-01-12 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-11,577.00,47.10,52.10,27.00,11.00,5880.00,5896.00,191,2024-01-11 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-10,582.00,48.10,54.10,27.00,11.00,5985.00,6031.00,192,2024-01-10 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-09,588.00,55.20,52.20,28.00,11.00,6930.00,6924.00,193,2024-01-09 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-08,585.00,50.00,40.00,27.00,9.00,6195.00,6264.00,194,2024-01-08 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-07,575.00,52.90,57.90,25.00,5.00,6721.00,6623.00,195,2024-01-07 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-06,580.00,45.70,50.70,23.00,8.00,5776.00,5720.00,196,2024-01-06 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-05,585.00,52.70,47.70,18.00,12.00,6510.00,6615.00,197,2024-01-05 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-04,580.00,49.30,47.30,17.00,7.00,5985.00,6178.00,198,2024-01-04 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-03,578.00,36.80,34.80,29.00,3.00,4778.00,4605.00,199,2024-01-03 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-02,576.00,45.50,39.50,14.00,14.00,5829.00,5695.00,200,2024-01-02 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2024-01-01,570.00,48.00,44.00,17.00,2.00,5880.00,6011.00,201,2024-01-01 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-31,566.00,49.40,48.40,21.00,6.00,6195.00,6195.00,202,2023-12-31 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-30,565.00,47.50,61.50,23.00,13.00,5880.00,5937.00,203,2023-12-30 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-29,579.00,52.70,53.70,29.00,6.00,6720.00,6609.00,204,2023-12-29 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-28,580.00,44.80,60.80,33.00,4.00,5670.00,5622.00,205,2023-12-28 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-27,596.00,40.30,57.30,33.00,9.00,5040.00,5048.00,206,2023-12-27 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-26,613.00,48.80,53.80,37.00,12.00,5723.00,6113.00,207,2023-12-26 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-25,618.00,47.50,51.50,36.00,16.00,5723.00,5948.00,208,2023-12-25 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-24,622.00,39.40,49.40,32.00,15.00,4725.00,4934.00,209,2023-12-24 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-23,632.00,35.10,40.10,38.00,7.00,4515.00,4394.00,210,2023-12-23 00:00:00,1,0,2024-07-20 10:07:09,0,2024-07-20 10:07:09,,,
2023-12-22,637.00,30.00,46.00,37.00,10.00,3885.00,3750.00,211,2023-12-22 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-21,653.00,31.40,47.40,44.00,6.00,4095.00,3928.00,212,2023-12-21 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-20,669.00,36.40,58.40,43.00,5.00,4515.00,4554.00,213,2023-12-20 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-19,691.00,32.00,57.00,43.00,13.00,3780.00,4019.00,214,2023-12-19 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-18,716.00,32.50,49.80,44.00,12.00,4356.00,4076.00,215,2023-12-18 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-17,721.00,37.20,44.20,49.00,9.00,4778.00,4666.00,216,2023-12-17 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-16,728.00,38.70,45.70,54.00,14.00,4725.00,4851.00,217,2023-12-16 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-15,735.00,40.70,20.70,63.00,13.00,5040.00,5090.00,218,2023-12-15 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-14,715.00,35.60,49.60,55.00,13.00,4515.00,4464.00,219,2023-12-14 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-13,729.00,45.00,54.00,50.00,9.00,5775.00,5646.00,220,2023-12-13 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-12,738.00,43.50,15.50,49.00,16.00,5670.00,5438.00,221,2023-12-12 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-11,710.00,55.00,0.00,57.00,12.00,6720.00,6875.00,222,2023-12-11 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-10,655.00,53.20,9.20,46.00,13.00,6300.00,6676.00,223,2023-12-10 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-09,611.00,53.50,50.50,36.00,8.00,7035.00,6707.00,224,2023-12-09 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-08,608.00,47.10,55.10,28.00,8.00,6090.00,5906.00,225,2023-12-08 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-07,616.00,51.60,53.60,35.00,8.00,6300.00,6459.00,226,2023-12-07 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-06,618.00,39.50,46.50,36.00,6.00,5040.00,4959.00,227,2023-12-06 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-05,625.00,46.30,49.30,31.00,10.00,5670.00,5803.00,228,2023-12-05 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-04,628.00,56.60,51.60,29.00,10.00,7140.00,7102.00,229,2023-12-04 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-03,623.00,54.80,46.80,30.00,9.00,6930.00,6872.00,230,2023-12-03 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-02,615.00,51.20,51.20,24.00,16.00,6615.00,6405.00,231,2023-12-02 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-12-01,615.00,53.00,49.10,28.00,9.00,6300.00,6655.00,232,2023-12-01 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-30,611.00,60.10,45.10,27.00,14.00,7824.00,7542.00,233,2023-11-30 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-29,596.00,42.00,61.00,26.00,9.00,5145.00,5275.00,234,2023-11-29 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-28,615.00,50.20,55.20,26.00,14.00,6195.00,6291.00,235,2023-11-28 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-27,620.00,58.10,56.10,23.00,10.00,7561.00,7283.00,236,2023-11-27 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-26,618.00,50.80,54.80,21.00,11.00,6300.00,6384.00,237,2023-11-26 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-25,622.00,50.60,61.60,29.00,6.00,6406.00,6340.00,238,2023-11-25 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-24,633.00,49.10,45.10,21.00,12.00,6090.00,6149.00,239,2023-11-24 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-23,629.00,51.00,56.00,23.00,9.00,6195.00,6379.00,240,2023-11-23 00:00:00,1,0,2024-07-20 10:07:13,0,2024-07-20 10:07:13,,,
2023-11-22,634.00,52.10,51.10,28.00,5.00,6510.00,6539.00,241,2023-11-22 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-21,633.00,54.20,51.20,31.00,11.00,7035.00,6792.00,242,2023-11-21 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-20,630.00,49.80,54.80,21.00,17.00,6195.00,6232.00,243,2023-11-20 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-19,635.00,56.90,46.90,23.00,9.00,7035.00,7139.00,244,2023-11-19 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-18,625.00,44.60,52.60,30.00,8.00,5565.00,5579.00,245,2023-11-18 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-17,633.00,47.00,52.00,33.00,9.00,6090.00,5881.00,246,2023-11-17 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-16,638.00,48.90,60.90,32.00,11.00,6090.00,6130.00,247,2023-11-16 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-15,650.00,47.90,52.90,26.00,18.00,6087.00,5996.00,248,2023-11-15 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-14,655.00,44.40,39.40,24.00,14.00,5565.00,5565.00,249,2023-11-14 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-13,650.00,41.80,47.80,25.00,18.00,5037.00,5227.00,250,2023-11-13 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-12,656.00,51.30,51.30,21.00,13.00,6510.00,6429.00,251,2023-11-12 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-11,656.00,50.70,49.70,23.00,8.00,6405.00,6360.00,252,2023-11-11 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-10,655.00,49.80,36.80,31.00,7.00,6090.00,6250.00,253,2023-11-10 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-09,642.00,47.20,27.20,31.00,11.00,6090.00,5917.00,254,2023-11-09 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-08,622.00,39.50,52.50,26.00,11.00,4935.00,4946.00,255,2023-11-08 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-07,635.00,44.60,44.60,22.00,17.00,5562.00,5590.00,256,2023-11-07 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-06,635.00,51.30,46.30,32.00,9.00,6195.00,6426.00,257,2023-11-06 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-05,630.00,50.00,54.00,23.00,5.00,6405.00,6286.00,258,2023-11-05 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-04,634.00,46.20,40.20,21.00,9.00,5689.00,5796.00,259,2023-11-04 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-03,628.00,58.60,50.60,26.00,7.00,7452.00,7339.00,260,2023-11-03 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-02,620.00,51.70,35.70,19.00,12.00,6507.00,6479.00,261,2023-11-02 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-11-01,604.00,53.90,34.90,21.00,4.00,6405.00,6744.00,262,2023-11-01 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-31,585.00,46.80,37.80,20.00,5.00,5982.00,5873.00,263,2023-10-31 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-30,576.00,57.00,53.00,18.00,8.00,7350.00,7140.00,264,2023-10-30 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-29,572.00,54.40,52.40,17.00,12.00,6825.00,6820.00,265,2023-10-29 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-28,570.00,53.50,55.50,14.00,12.00,6930.00,6697.00,266,2023-10-28 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-27,572.00,44.30,34.30,16.00,5.00,5565.00,5553.00,267,2023-10-27 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-26,562.00,50.50,43.50,20.00,9.00,6090.00,6324.00,268,2023-10-26 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-25,555.00,55.00,45.00,19.00,4.00,6822.00,6900.00,269,2023-10-25 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-24,545.00,47.60,32.60,27.00,5.00,5772.00,5971.00,270,2023-10-24 00:00:00,1,0,2024-07-20 10:07:17,0,2024-07-20 10:07:17,,,
2023-10-23,530.00,45.60,32.60,17.00,10.00,5985.00,5725.00,271,2023-10-23 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-22,517.00,49.90,43.90,20.00,7.00,6091.00,6254.00,272,2023-10-22 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-21,511.00,53.70,37.70,17.00,9.00,6930.00,6738.00,273,2023-10-21 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-20,495.00,40.20,37.20,14.00,9.00,5145.00,5051.00,274,2023-10-20 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-19,492.00,38.90,44.90,15.00,9.00,4830.00,4873.00,275,2023-10-19 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-18,498.00,42.00,39.00,17.00,5.00,5247.00,5273.00,276,2023-10-18 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-17,495.00,43.30,36.30,17.00,6.00,5461.00,5438.00,277,2023-10-17 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-16,488.00,40.60,40.60,14.00,8.00,5250.00,5082.00,278,2023-10-16 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-15,488.00,37.30,47.30,17.00,4.00,4463.00,4666.00,279,2023-10-15 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-14,498.00,37.50,50.50,17.00,8.00,4779.00,4694.00,280,2023-10-14 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-13,511.00,51.00,49.00,15.00,8.00,6195.00,6404.00,281,2023-10-13 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-12,509.00,37.40,46.40,19.00,6.00,4831.00,4699.00,282,2023-10-12 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-11,518.00,35.60,44.60,20.00,7.00,4620.00,4458.00,283,2023-10-11 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-10,527.00,39.00,52.00,26.00,8.00,4991.00,4900.00,284,2023-10-10 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-09,540.00,35.20,40.20,21.00,9.00,4148.00,4408.00,285,2023-10-09 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-08,545.00,37.60,37.60,25.00,4.00,4988.00,4715.00,286,2023-10-08 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-07,545.00,40.40,35.40,24.00,8.00,4883.00,5057.00,287,2023-10-07 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-06,540.00,40.10,40.10,21.00,7.00,5089.00,5020.00,288,2023-10-06 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-05,540.00,40.30,43.30,23.00,4.00,5041.00,5056.00,289,2023-10-05 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-04,543.00,36.20,37.20,20.00,6.00,4620.00,4535.00,290,2023-10-04 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-03,544.00,49.20,46.20,20.00,5.00,6090.00,6166.00,291,2023-10-03 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-02,541.00,41.80,50.80,24.00,3.00,5094.00,5246.00,292,2023-10-02 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-10-01,550.00,53.00,51.00,24.00,7.00,6774.00,6646.00,293,2023-10-01 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-30,548.00,53.20,50.20,27.00,10.00,6565.00,6675.00,294,2023-09-30 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-29,545.00,49.60,47.60,24.00,9.00,6459.00,6214.00,295,2023-09-29 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-28,543.00,49.10,58.10,30.00,6.00,6039.00,6144.00,296,2023-09-28 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-27,552.00,47.70,48.70,29.00,9.00,5824.00,5983.00,297,2023-09-27 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-26,553.00,45.40,52.40,31.00,11.00,5725.00,5689.00,298,2023-09-26 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-25,560.00,54.60,42.60,34.00,5.00,6722.00,6838.00,299,2023-09-25 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-24,548.00,39.20,51.20,27.00,13.00,5195.00,4912.00,300,2023-09-24 00:00:00,1,0,2024-07-20 10:07:19,0,2024-07-20 10:07:19,,,
2023-09-23,560.00,36.60,36.60,24.00,13.00,4515.00,4583.00,301,2023-09-23 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-22,560.00,48.60,43.60,26.00,7.00,5828.00,6091.00,302,2023-09-22 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-21,555.00,44.50,44.50,27.00,9.00,5723.00,5580.00,303,2023-09-21 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-20,555.00,50.10,45.10,25.00,7.00,6460.00,6272.00,304,2023-09-20 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-19,550.00,55.60,41.60,27.00,3.00,6825.00,6955.00,305,2023-09-19 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-18,536.00,49.10,37.10,29.00,6.00,5985.00,6149.00,306,2023-09-18 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-17,524.00,50.60,34.60,25.00,10.00,6301.00,6351.00,307,2023-09-17 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-16,508.00,45.00,47.00,17.00,16.00,5355.00,5634.00,308,2023-09-16 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-15,510.00,46.40,44.40,22.00,5.00,5881.00,5828.00,309,2023-09-15 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-14,508.00,47.70,50.70,25.00,8.00,6195.00,5985.00,310,2023-09-14 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-13,511.00,42.80,43.80,18.00,6.00,5460.00,5369.00,311,2023-09-13 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-12,512.00,48.90,46.90,20.00,7.00,6042.00,6129.00,312,2023-09-12 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-11,510.00,55.90,50.90,19.00,5.00,7036.00,6998.00,313,2023-09-11 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-10,505.00,57.70,43.70,17.00,5.00,7240.00,7234.00,314,2023-09-10 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-09,491.00,47.10,38.10,19.00,5.00,5822.00,5912.00,315,2023-09-09 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-08,482.00,45.40,42.40,19.00,8.00,5984.00,5688.00,316,2023-09-08 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-07,479.00,51.10,48.10,22.00,4.00,6403.00,6393.00,317,2023-09-07 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
2023-09-06,476.00,40.50,37.50,24.00,8.00,4933.00,5071.00,318,2023-09-06 00:00:00,1,0,2024-07-20 10:07:23,0,2024-07-20 10:07:23,,,
