时间,5500大卡,环比增减,5000大卡,环比增减_1,4500大卡,环比增减_2,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-07-29,786.00,0.00,715.00,0.00,635.00,0.00,98,2022-07-29 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-07-22,786.00,0.00,715.00,0.00,635.00,0.00,99,2022-07-22 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-07-15,786.00,0.00,715.00,0.00,635.00,0.00,100,2022-07-15 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-07-08,786.00,0.00,715.00,0.00,635.00,0.00,101,2022-07-08 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-07-01,786.00,0.00,715.00,0.00,635.00,0.00,102,2022-07-01 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-06-24,786.00,0.00,715.00,0.00,635.00,0.00,103,2022-06-24 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-06-17,786.00,0.00,715.00,0.00,635.00,0.00,104,2022-06-17 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-06-10,786.00,0.00,715.00,0.00,635.00,0.00,105,2022-06-10 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-05-27,786.00,0.00,715.00,0.00,635.00,0.00,106,2022-05-27 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-05-20,786.00,0.00,715.00,0.00,635.00,0.00,107,2022-05-20 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-05-13,786.00,0.00,715.00,0.00,635.00,0.00,108,2022-05-13 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-05-06,786.00,0.00,715.00,0.00,635.00,0.00,109,2022-05-06 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-04-29,786.00,0.00,715.00,0.00,635.00,0.00,110,2022-04-29 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-04-22,786.00,0.00,715.00,0.00,635.00,0.00,111,2022-04-22 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-04-15,786.00,0.00,715.00,0.00,635.00,0.00,112,2022-04-15 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-04-08,786.00,0.00,715.00,0.00,635.00,0.00,113,2022-04-08 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-04-01,786.00,0.00,715.00,0.00,635.00,0.00,114,2022-04-01 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-03-25,786.00,0.00,715.00,0.00,635.00,0.00,115,2022-03-25 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-03-18,786.00,0.00,715.00,0.00,635.00,0.00,116,2022-03-18 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-03-11,786.00,0.00,715.00,0.00,635.00,0.00,117,2022-03-11 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-03-04,786.00,0.00,715.00,0.00,635.00,0.00,118,2022-03-04 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-02-25,786.00,0.00,715.00,0.00,635.00,0.00,119,2022-02-25 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-02-18,786.00,-13.00,715.00,-15.00,635.00,-13.00,120,2022-02-18 00:00:00,1,0,2024-07-20 05:45:51,0,2024-07-20 05:45:51,,,
2022-02-11,799.00,2.00,730.00,1.00,648.00,-1.00,121,2022-02-11 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2022-01-28,797.00,-5.00,729.00,-1.00,649.00,5.00,122,2022-01-28 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2022-01-21,802.00,23.00,730.00,25.00,644.00,25.00,123,2022-01-21 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2022-01-14,779.00,38.00,705.00,36.00,619.00,33.00,124,2022-01-14 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2022-01-07,741.00,-32.00,669.00,-23.00,586.00,2.00,125,2022-01-07 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-12-31,773.00,-59.00,692.00,-51.00,584.00,-63.00,126,2021-12-31 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-12-24,832.00,,743.00,,647.00,,127,2021-12-24 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-11-26,986.00,,891.00,,792.00,,128,2021-11-26 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-10-29,1202.00,,1096.00,,961.00,,129,2021-10-29 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-09-24,1079.00,,980.00,,857.00,,130,2021-09-24 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-08-27,885.00,40.00,798.00,25.00,706.00,20.00,131,2021-08-27 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-07-30,845.00,35.00,773.00,29.00,686.00,26.00,132,2021-07-30 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-07-23,810.00,0.00,744.00,0.00,660.00,0.00,133,2021-07-23 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-07-16,810.00,-9.00,744.00,5.00,660.00,12.00,134,2021-07-16 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-06-25,819.00,24.00,739.00,25.00,648.00,19.00,135,2021-06-25 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-06-18,795.00,19.00,714.00,17.00,629.00,13.00,136,2021-06-18 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-06-11,776.00,8.00,697.00,7.00,616.00,5.00,137,2021-06-11 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-06-04,768.00,24.00,690.00,21.00,611.00,18.00,138,2021-06-04 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-05-28,744.00,-17.00,669.00,-17.00,593.00,-20.00,139,2021-05-28 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-05-21,761.00,10.00,686.00,8.00,613.00,8.00,140,2021-05-21 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-05-14,751.00,35.00,678.00,35.00,605.00,34.00,141,2021-05-14 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-05-07,716.00,26.00,643.00,25.00,571.00,22.00,142,2021-05-07 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-04-30,690.00,11.00,618.00,10.00,549.00,9.00,143,2021-04-30 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-04-23,679.00,28.00,608.00,27.00,540.00,23.00,144,2021-04-23 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-04-16,651.00,1.00,581.00,0.00,517.00,1.00,145,2021-04-16 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-04-09,650.00,16.00,581.00,14.00,516.00,14.00,146,2021-04-09 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-04-02,634.00,23.00,567.00,22.00,502.00,19.00,147,2021-04-02 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-03-26,611.00,8.00,545.00,7.00,483.00,6.00,148,2021-03-26 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-03-19,603.00,11.00,538.00,9.00,477.00,9.00,149,2021-03-19 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-03-12,592.00,12.00,529.00,11.00,468.00,5.00,150,2021-03-12 00:00:00,1,0,2024-07-20 05:45:54,0,2024-07-20 05:45:54,,,
2021-03-05,580.00,-33.00,518.00,-32.00,463.00,-31.00,151,2021-03-05 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-02-26,613.00,-21.00,550.00,-21.00,494.00,-17.00,152,2021-02-26 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-02-19,634.00,-69.00,571.00,-62.00,511.00,-53.00,153,2021-02-19 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-02-05,703.00,-22.00,633.00,-21.00,564.00,-14.00,154,2021-02-05 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-01-29,725.00,-20.00,654.00,-20.00,578.00,-5.00,155,2021-01-29 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-01-22,745.00,23.00,674.00,19.00,583.00,1.00,156,2021-01-22 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-01-15,722.00,31.00,655.00,20.00,582.00,17.00,157,2021-01-15 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2021-01-08,691.00,49.00,635.00,52.00,565.00,46.00,158,2021-01-08 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-12-25,642.00,36.00,583.00,24.00,519.00,22.00,159,2020-12-25 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-12-18,606.00,5.00,559.00,9.00,497.00,8.00,160,2020-12-18 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-12-11,601.00,6.00,550.00,8.00,489.00,8.00,161,2020-12-11 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-12-04,595.00,9.00,542.00,9.00,481.00,7.00,162,2020-12-04 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-11-27,586.00,2.00,533.00,1.00,474.00,1.00,163,2020-11-27 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-11-20,584.00,1.00,532.00,0.00,473.00,-1.00,164,2020-11-20 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-11-13,583.00,0.00,532.00,0.00,474.00,2.00,165,2020-11-13 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-11-06,583.00,8.00,532.00,9.00,472.00,8.00,166,2020-11-06 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-10-30,575.00,-2.00,523.00,-1.00,464.00,-2.00,167,2020-10-30 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
2020-10-23,577.00,-3.00,524.00,-2.00,466.00,-2.00,168,2020-10-23 00:00:00,1,0,2024-07-20 05:45:57,0,2024-07-20 05:45:57,,,
