时间,项目名称,累计值(%),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-06,水力发电,0.30,-0.06,60,2022-06-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-05,合计,4.50,0.14,61,2022-05-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-05,水力发电,0.30,-0.06,62,2022-05-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-05,火力发电,5.80,0.24,63,2022-05-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-04,火力发电,5.50,-0.03,64,2022-04-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-04,合计,4.50,-0.05,65,2022-04-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-04,水力发电,0.30,-0.05,66,2022-04-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-03,合计,4.50,-0.05,67,2022-03-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-03,水力发电,0.30,-0.04,68,2022-03-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-03,火力发电,5.50,-0.02,69,2022-03-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-02,火力发电,5.40,-0.10,70,2022-02-28 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-02,水力发电,0.30,-0.01,71,2022-02-28 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2022-02,合计,4.50,-0.01,72,2022-02-28 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-11,火力发电,5.80,-0.10,73,2021-11-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-11,合计,4.50,-0.10,74,2021-11-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-11,水力发电,0.30,0.00,75,2021-11-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-10,合计,4.50,-0.10,76,2021-10-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-10,火力发电,5.80,-0.10,77,2021-10-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-10,水力发电,0.30,0.01,78,2021-10-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-09,合计,4.50,-0.20,79,2021-09-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-09,水力发电,0.30,0.00,80,2021-09-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-09,火力发电,5.80,-0.10,81,2021-09-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-08,火力发电,5.80,-0.20,82,2021-08-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-08,合计,4.60,-0.10,83,2021-08-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-08,水力发电,0.30,0.00,84,2021-08-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-07,合计,4.50,-0.20,85,2021-07-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-07,火力发电,5.80,-0.20,86,2021-07-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-07,水力发电,0.30,0.01,87,2021-07-31 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-06,火力发电,5.70,-0.10,88,2021-06-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-06,合计,4.50,-0.10,89,2021-06-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-06,水力发电,0.30,0.01,90,2021-06-30 00:00:00,1,0,2024-07-20 16:06:54,0,2024-07-20 16:06:54,,,
2021-05,合计,4.40,-0.30,91,2021-05-31 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-05,水力发电,0.30,0.00,92,2021-05-31 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-05,火力发电,5.50,-0.30,93,2021-05-31 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-04,火力发电,5.60,-0.20,94,2021-04-30 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-04,合计,4.50,-0.20,95,2021-04-30 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-04,水力发电,0.30,0.00,96,2021-04-30 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
2021-03,水力发电,0.30,0.01,97,2021-03-31 00:00:00,1,0,2024-07-20 16:06:57,0,2024-07-20 16:06:57,,,
