时间,交易品种,成交量(吨),成交额（元）,收盘价(元/吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-11-21,BEA,18779.00,2278520.40,121.33,166,2022-11-21 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-18,BEA,26871.00,3005273.50,111.84,167,2022-11-18 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-17,BEA,22375.00,2440380.30,109.07,168,2022-11-17 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-16,BEA,26632.00,3095621.00,116.24,169,2022-11-16 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-15,BEA,22167.00,2756386.00,124.35,170,2022-11-15 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-14,BEA,29590.00,3723182.00,125.83,171,2022-11-14 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-11,BEA,9666.00,1159920.00,120.00,172,2022-11-11 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-10,BEA,4538.00,568128.00,125.19,173,2022-11-10 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-09,BEA,17443.00,2171209.10,124.47,174,2022-11-09 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-08,BEA,10722.00,1304039.50,121.62,175,2022-11-08 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
