时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03,安徽省,0.20,9.90,0.80,26.60,117,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,浙江省,,,,,118,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,江苏省,0.10,39.80,0.30,36.60,119,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,上海市,4.00,30.60,11.40,37.40,120,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,黑龙江省,5.40,-6.00,16.20,-1.40,121,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,吉林省,1.60,-6.80,4.60,-5.70,122,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,辽宁省,0.70,-8.90,2.10,-2.90,123,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,内蒙古区,28.40,1.80,85.30,1.80,124,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,山西省,12.90,7.50,38.70,7.30,125,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,河北省,0.50,-15.10,1.50,-11.80,126,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,天津市,3.60,2.10,11.00,4.90,127,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-03,北京市,0.10,76.90,0.30,10.30,128,2024-03-31 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,全国,,,416.70,5.90,129,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,新疆区,,,76.80,3.20,130,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,宁夏区,,,0.60,234.90,131,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,青海省,,,10.20,-3.20,132,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,甘肃省,,,1.10,8.70,133,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,陕西省,,,59.10,4.80,134,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,西藏区,,,,,135,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,云南省,,,0.10,,136,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,贵州省,,,1.80,18.10,137,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,四川省,,,105.50,7.80,138,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,重庆市,,,17.10,12.30,139,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,海南省,,,5.90,13.70,140,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,广西区,,,0.10,-2.10,141,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,广东省,,,21.60,7.10,142,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,湖南省,,,,-1.70,143,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,湖北省,,,0.40,57.60,144,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,河南省,,,0.80,14.30,145,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,山东省,,,1.40,2.60,146,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,江西省,,,,33.00,147,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,福建省,,,,,148,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,安徽省,,,0.60,35.70,149,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,浙江省,,,,,150,2024-02-29 00:00:00,1,0,2024-07-21 02:25:57,0,2024-07-21 02:25:57,,,
2024-02,江苏省,,,0.20,35.10,151,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,上海市,,,7.40,41.30,152,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,黑龙江省,,,10.80,1.30,153,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
