window,col,group,short,latest,prev,delta,pct,z,corr,down_pressure
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,0.0,0.9234296631878506,-0.0
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,0.0,0.9151094957954409,-0.0
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,0.0,0.9049506562919716,-0.0
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,0.0,0.5673659646686193,-0.0
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,0.0,0.5667775972474325,-0.0
20,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,0.0,0.9158461058556023,-0.0
20,00000232_优混_价格(元/吨),国内/其它价格,00000232_优混,1030.0,1030.0,0.0,0.0,0.0,0.8435256339829376,-0.0
20,00000232_动力煤_价格(元/吨),国内/其它价格,00000232_动力煤,825.0,825.0,0.0,0.0,0.0,0.908886338140513,-0.0
20,00000232_混煤_价格(元/吨),国内/其它价格,00000232_混煤,1000.0,1000.0,0.0,0.0,0.0,0.8948089164811963,-0.0
20,00000232_电煤_价格(元/吨),国内/其它价格,00000232_电煤,915.0,915.0,0.0,0.0,0.0,0.90314976894221,-0.0
20,00000233_动力煤_价格(元/吨),国内/其它价格,00000233_动力煤,755.0,755.0,0.0,0.0,0.0,0.9100028286748736,-0.0
20,00000233_混煤_价格(元/吨),国内/其它价格,00000233_混煤,930.0,930.0,0.0,0.0,0.0,0.8967624571594329,-0.0
20,00000234_动力煤_价格(元/吨),国内/其它价格,00000234_动力煤,830.0,830.0,0.0,0.0,0.0,0.9093929953837451,-0.0
20,00000234_混煤_价格(元/吨),国内/其它价格,00000234_混煤,1010.0,1010.0,0.0,0.0,0.0,0.8954258180436202,-0.0
20,00000235_动力煤_价格(元/吨),国内/其它价格,00000235_动力煤,805.0,805.0,0.0,0.0,0.0,0.9092488096736075,-0.0
20,00000235_混煤_价格(元/吨),国内/其它价格,00000235_混煤,980.0,980.0,0.0,0.0,0.0,0.8958369259730635,-0.0
20,00000236_混煤_价格(元/吨),国内/其它价格,00000236_混煤,940.0,940.0,0.0,0.0,0.0,0.8950638852627464,-0.0
20,00000238_动力煤2#_价格(元/吨),国内/其它价格,00000238_动力煤2#,745.0,745.0,0.0,0.0,0.0,0.9114996842336875,-0.0
20,00000238_混煤_价格(元/吨),国内/其它价格,00000238_混煤,920.0,920.0,0.0,0.0,0.0,0.8773442994690362,-0.0
20,00000257_动力末煤1#_价格(元/吨),国内/其它价格,00000257_动力末煤1#,620.0,620.0,0.0,0.0,0.0,0.9112781318922484,-0.0
20,00000257_动力末煤2#_价格(元/吨),国内/其它价格,00000257_动力末煤2#,705.0,705.0,0.0,0.0,0.0,0.909117831267191,-0.0
20,00000258_动力煤1#_价格(元/吨),国内/其它价格,00000258_动力煤1#,755.0,755.0,0.0,0.0,0.0,0.9425796823837497,-0.0
20,00000258_动力煤2#_价格(元/吨),国内/其它价格,00000258_动力煤2#,845.0,845.0,0.0,0.0,0.0,0.9315734314200614,-0.0
20,00000258_动力煤3#_价格(元/吨),国内/其它价格,00000258_动力煤3#,930.0,930.0,0.0,0.0,0.0,0.920466982325944,-0.0
20,00000259_动力煤1#_价格(元/吨),国内/其它价格,00000259_动力煤1#,585.0,585.0,0.0,0.0,0.0,0.9699007800210352,-0.0
20,00000259_动力煤2#_价格(元/吨),国内/其它价格,00000259_动力煤2#,690.0,690.0,0.0,0.0,0.0,0.9675080587861655,-0.0
20,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),国内/其它价格,动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,0.0,0.9242784091994899,-0.0
20,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),国内/其它价格,动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,0.0,0.8697838414921178,-0.0
20,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),国际/进口相关,动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,0.0,0.9419281568112695,-0.0
20,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),国内/其它价格,动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,0.0,0.9290436159580937,-0.0
20,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),国际/进口相关,动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,0.0,0.9490693210769054,-0.0
20,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),国际/进口相关,动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,0.0,0.9512792624064759,-0.0
20,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),国际/进口相关,00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.0,0.15560156030123823,-0.0
20,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),国际/进口相关,00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,0.0,0.8925576601230779,-0.0
20,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际/进口相关,00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,0.0,0.945903158160965,-0.0
20,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际/进口相关,00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,0.0,0.9255937512450819,-0.0
20,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,0.0,0.750418870673201,-0.0
20,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,0.0,0.9327346121332816,-0.0
20,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,0.0,0.9547912643112677,-0.0
20,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际/进口相关,00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,0.0,0.7482812049856911,-0.0
20,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际/进口相关,00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,0.0,0.9541104275805196,-0.0
20,输入00000004-易煤北方港指数_处理后_Q5000S0.8,指数,00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,0.0,-0.04163203830296096,0.0
20,输入00000004-易煤北方港指数_处理后_Q5500S0.8,指数,00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,0.0,-0.07503612124702386,0.0
20,输入00000005-易煤长江口指数_处理后_Q5000S0.8,指数,00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,0.0,0.7148523791457663,-0.0
20,输入00000005-易煤长江口指数_处理后_Q5500S0.8,指数,00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,0.0,0.9072760515123282,-0.0
20,输入00000010-API指数_处理后_API4(6000NAR),国际/进口相关,API API4(6000NAR),118.27,120.99,-2.719999999999999,-2.2481196793123392,-0.10984285853294529,0.4246223623869818,0.046641734081598274
20,输入00000010-API指数_处理后_API5(5500NAR),国际/进口相关,API API5(5500NAR),104.12,98.62,5.5,5.576962076657878,0.38990172594943057,0.6596654209999857,-0.25720468619705217
20,输入00000010-API指数_处理后_API8(5800GAR),国际/进口相关,API API8(5800GAR),120.13,115.76,4.36999999999999,3.775051831375251,0.2768427016711813,0.9291355612405989,-0.25722439899261673
20,输入00000011-ICI指数_处理后_ICI1,国际/进口相关,ICI ICI1,129.46,124.52,4.940000000000012,3.9672341792483232,0.33039538731170737,0.814598172193889,-0.2691394786054088
20,输入00000011-ICI指数_处理后_ICI2,国际/进口相关,ICI ICI2,108.3,104.75,3.549999999999997,3.3890214797136013,0.2806759550452834,0.8982738705021192,-0.2521238764954055
20,输入00000011-ICI指数_处理后_ICI3,国际/进口相关,ICI ICI3,86.81,83.55,3.260000000000005,3.901855176541,0.2564901951835509,0.9394714987098548,-0.24096522807347373
20,输入00000011-ICI指数_处理后_ICI4,国际/进口相关,ICI ICI4,67.79,64.43,3.3599999999999994,5.214961974235603,0.332705433435058,0.938697539013905,-0.3123097715820435
20,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,指数,CCI 内蒙古鄂尔多斯5500,622.0,606.0,16.0,2.6402640264026402,0.1607243595879294,0.8320268504600059,-0.13372698270014635
20,输入00000019-CCI指数_处理后_山西大同5500,指数,CCI 山西大同5500,718.0,725.0,-7.0,-0.9655172413793104,-0.061421839778809946,0.8601712960913367,0.05283330353085337
20,输入00000019-CCI指数_处理后_陕西榆林5800,指数,CCI 陕西榆林5800,705.0,694.0,11.0,1.585014409221902,0.10109875509794103,0.7862316841784593,-0.07948704448899978
20,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),国内/其它价格,00000268-鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,0.0,0.3130259634777804,-0.0
20,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),国内/其它价格,00000269-榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,0.0,0.7223465928196553,-0.0
20,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),国内/其它价格,00000269-榆林市_神木县_混煤,555.0,555.0,0.0,0.0,0.0,0.6376199901545968,-0.0
20,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,0.0,0.8367170582818764,-0.0
20,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,0.0,0.8394087769155725,-0.0
20,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_块煤,655.0,655.0,0.0,0.0,0.0,0.8058251835755202,-0.0
20,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_气煤,465.0,465.0,0.0,0.0,0.0,0.8296681984671855,-0.0
20,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),国内/其它价格,00000271-朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,0.0,0.8380875216535871,-0.0
20,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),国内/其它价格,00000271-朔州_右玉县_气煤,540.0,540.0,0.0,0.0,0.0,0.8342742424058935,-0.0
20,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),国际/进口相关,00000273-到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.0,0.15560156030123823,-0.0
20,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,0.0,0.23835313185079057,-0.0
20,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.0,0.24183273240371428,-0.0
20,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.0,0.308587307136137,-0.0
20,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.0,0.24905875412267284,-0.0
20,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),运费,进口煤炭运费_印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,0.0,0.5534043813519139,-0.0
20,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),运费,进口煤炭运费_印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,0.0,0.602213196249737,-0.0
20,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),运费,进口煤炭运费_澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,0.0,0.4689460303592442,-0.0
20,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),运费,进口煤炭运费_澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,0.0,0.41137121450346553,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,0.0,0.18975991945329818,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,0.0,0.17667120776958117,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,0.0,0.1943961706609546,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,0.0,0.17322961344989612,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,0.0,0.17646426588659223,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,0.0,0.18341336545477085,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,0.0,0.1768173703183991,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,0.0,0.18878110267801917,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,0.0,0.17396870139027815,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,0.0,0.17723394920351196,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,0.0,0.19755143518146157,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,0.0,0.1754387608130869,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,0.0,0.18988611571411645,-0.0
20,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,0.0,0.185591766893292,-0.0
20,00000259_动力煤_价格(元/吨)--原产地_南非,国际/进口相关,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,0.0,0.8925576601230779,-0.0
20,00000259_动力煤_价格(元/吨)--原产地_广西区,国内/其它价格,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,0.0,0.8699518927344717,-0.0
20,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,国际/进口相关,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,0.0,0.9336585897312875,-0.0
20,00000268_动力煤2#_价格(元/吨)--发热量_4500,国内/其它价格,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,0.0,0.18906675044955706,-0.0
20,00000268_动力煤2#_价格(元/吨)--发热量_5000,国内/其它价格,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,0.0,0.21124865341411517,-0.0
20,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,国内/其它价格,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.0,0.3122164561703559,-0.0
20,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,国内/其它价格,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.0,0.28410831049981816,-0.0
20,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,国内/其它价格,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.0,0.31452322414263306,-0.0
20,00000275_主焦煤_价格(元/吨)--到岸港口_天津,国内/其它价格,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.0,0.24963296846754435,-0.0
20,CCI4500,国内CCI目标,CCI4500,664.0,661.0,3.0,0.45385779122541603,0.02393837466271036,0.8937416628901959,-0.021394722777939287
20,CCI5000,国内CCI目标,CCI5000,764.0,758.0,6.0,0.79155672823219,0.04209362333227361,0.9015866354351612,-0.037951048233419556
20,CCI5500,国内CCI目标,CCI5500,856.0,845.0,11.0,1.301775147928994,0.0710729459567362,0.9209869683709042,-0.06545725702988359
20,CCI进口3800,进口CCI目标,CCI进口3800,574.14,614.72,-40.58000000000004,-6.601379489849044,-0.4610648168551177,0.9835116202912864,0.453462605084482
20,CCI进口4700,进口CCI目标,CCI进口4700,735.98,749.19,-13.210000000000036,-1.7632376299737098,-0.11327701102671468,0.9860701019459172,0.11169907381124133
20,CCI进口5500,进口CCI目标,CCI进口5500,897.82,945.13,-47.309999999999945,-5.00566059695491,-0.4966847743844268,0.9647304642468976,0.4791669329762537
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,0.0,0.6771995204537025,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,0.0,0.9169569886055682,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,0.0,0.9233439278136782,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,0.0,0.9165765362356175,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,0.0,0.6037619682632088,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,0.0,0.6030154890925324,-0.0
32,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),国内/其它价格,动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,0.0,0.9141480216158554,-0.0
32,00000232_优混_价格(元/吨),国内/其它价格,00000232_优混,1030.0,1030.0,0.0,0.0,0.0,0.8472856902862373,-0.0
32,00000232_动力煤_价格(元/吨),国内/其它价格,00000232_动力煤,825.0,825.0,0.0,0.0,0.0,0.9156019140577334,-0.0
32,00000232_混煤_价格(元/吨),国内/其它价格,00000232_混煤,1000.0,1000.0,0.0,0.0,0.0,0.9068768071129434,-0.0
32,00000232_电煤_价格(元/吨),国内/其它价格,00000232_电煤,915.0,915.0,0.0,0.0,0.0,0.9144178076473141,-0.0
32,00000233_动力煤_价格(元/吨),国内/其它价格,00000233_动力煤,755.0,755.0,0.0,0.0,0.0,0.9159588104184873,-0.0
32,00000233_混煤_价格(元/吨),国内/其它价格,00000233_混煤,930.0,930.0,0.0,0.0,0.0,0.9071364988566486,-0.0
32,00000234_动力煤_价格(元/吨),国内/其它价格,00000234_动力煤,830.0,830.0,0.0,0.0,0.0,0.9164137430477711,-0.0
32,00000234_混煤_价格(元/吨),国内/其它价格,00000234_混煤,1010.0,1010.0,0.0,0.0,0.0,0.9068094988615596,-0.0
32,00000235_动力煤_价格(元/吨),国内/其它价格,00000235_动力煤,805.0,805.0,0.0,0.0,0.0,0.9142967602370862,-0.0
32,00000235_混煤_价格(元/吨),国内/其它价格,00000235_混煤,980.0,980.0,0.0,0.0,0.0,0.9060034932795284,-0.0
32,00000236_混煤_价格(元/吨),国内/其它价格,00000236_混煤,940.0,940.0,0.0,0.0,0.0,0.9059626889227457,-0.0
32,00000238_动力煤2#_价格(元/吨),国内/其它价格,00000238_动力煤2#,745.0,745.0,0.0,0.0,0.0,0.9178144640353848,-0.0
32,00000238_混煤_价格(元/吨),国内/其它价格,00000238_混煤,920.0,920.0,0.0,0.0,0.0,0.8932867985095428,-0.0
32,00000257_动力末煤1#_价格(元/吨),国内/其它价格,00000257_动力末煤1#,620.0,620.0,0.0,0.0,0.0,0.920047260276879,-0.0
32,00000257_动力末煤2#_价格(元/吨),国内/其它价格,00000257_动力末煤2#,705.0,705.0,0.0,0.0,0.0,0.9200521588460927,-0.0
32,00000258_动力煤1#_价格(元/吨),国内/其它价格,00000258_动力煤1#,755.0,755.0,0.0,0.0,0.0,0.9476177975200332,-0.0
32,00000258_动力煤2#_价格(元/吨),国内/其它价格,00000258_动力煤2#,845.0,845.0,0.0,0.0,0.0,0.937875567401626,-0.0
32,00000258_动力煤3#_价格(元/吨),国内/其它价格,00000258_动力煤3#,930.0,930.0,0.0,0.0,0.0,0.9262383337340138,-0.0
32,00000259_动力煤1#_价格(元/吨),国内/其它价格,00000259_动力煤1#,585.0,585.0,0.0,0.0,0.0,0.9693190295331807,-0.0
32,00000259_动力煤2#_价格(元/吨),国内/其它价格,00000259_动力煤2#,690.0,690.0,0.0,0.0,0.0,0.9721691402162402,-0.0
32,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),国内/其它价格,动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,0.0,0.9246973245156607,-0.0
32,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),国内/其它价格,动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,0.0,0.8643867900292269,-0.0
32,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),国际/进口相关,动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,0.0,0.9393095140665235,-0.0
32,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),国内/其它价格,动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,0.0,0.9253178782938157,-0.0
32,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),国际/进口相关,动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,0.0,0.9524188225173472,-0.0
32,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),国际/进口相关,动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,0.0,0.9523726944003421,-0.0
32,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),国际/进口相关,00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.0,0.28104325627962434,-0.0
32,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),国际/进口相关,00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,0.0,0.884144787502282,-0.0
32,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际/进口相关,00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,0.0,0.9495783878310307,-0.0
32,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际/进口相关,00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,0.0,0.93117861888494,-0.0
