window,category,feature,name,prev,event_value,delta,pct,z,lead_corr,down_signal
10,外盘/进口相关,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,104.75,108.3,3.549999999999997,3.3890214797136013,0.4113709388393625,0.4891375695616132,-0.2012169812121648
10,外盘/进口相关,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,83.55,86.81,3.260000000000005,3.901855176541,0.38482340983358315,0.47650163030989173,-0.183368982167114
10,外盘/进口相关,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,64.43,67.79,3.3599999999999994,5.214961974235603,0.4979450832443881,0.5000895923268086,-0.2490171536808248
10,国内指数/CCI源表,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,602.0,631.0,29.0,4.817275747508306,0.3998495074662216,0.3293721609146729,-0.13169929631481705
10,国内指数/CCI源表,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,725.0,720.0,-5.0,-0.6896551724137931,-0.07960451471625984,0.33762358726370967,0.026876361820890416
10,国内指数/CCI源表,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,690.0,710.0,20.0,2.898550724637681,0.25549076127820397,0.22381150231074504,-0.057181771108190754
10,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,-0.037600517326562236,0.0949936408475266,0.003571810038600654
10,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,-0.013491600687874446,0.12033352800282308,0.0016234919091772469
10,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,-0.022436777803071135,0.27440241003461546,0.006156705902573885
10,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,-0.003995575666073647,0.23851285092152275,0.0009529961431878878
10,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,-0.005365268050182713,0.23478320002177616,0.001259674801796493
10,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,-0.008763671811030507,0.2143748440214238,0.0018787107775446136
10,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,-0.005563641300011893,0.23515390841893818,0.001308311996738819
10,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,-0.00710034099710835,0.2425531160917645,0.0017222098341627364
10,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,-0.007110098125057368,0.23845587998872442,0.0016954447052167341
10,外盘/进口相关,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.017967179434084116,-0.03598161484699664,0.0006464881302840937
10,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,-0.0018039264968752445,-0.3096579332368525,-0.0005586001507335836
10,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.023050246114563314,0.15875974119109715,-0.0036594511075391644
10,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.018106186792349287,0.1596449358730041,-0.0028905610293692356
10,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.019216421699874385,0.16531047687020872,-0.0031766758349452617
10,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费 印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,-0.03389023124315657,0.17132320405454285,0.005806183002726957
10,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费 印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,-0.028865497065973304,0.20002655032671998,0.005773865801572697
10,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费 澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,-0.05379391966870794,0.14414260641358806,0.007753995790250742
10,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费 澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,-0.032164427750165606,0.3367152484602093,0.010830253281477463
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费 天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,-0.005465307809370717,0.09465301805609086,0.0005173078787624609
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费 天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,-0.011482245192560855,0.08289479858491827,0.0009518184025399781
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费 天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,-0.0026937563075041665,0.09005542874270109,0.00024258737920064305
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费 曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,-0.008457402692335447,0.09216262530096206,0.0007794564353530595
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,-0.007974210364575239,0.09378445912567568,0.0007478570059960459
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,-0.005991287705982752,0.09361782362491007,0.0005608913157447853
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,-0.013815596428666307,0.06737600978777696,0.0009308397602017974
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费 秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,-0.007889735564642309,0.09133134559055608,0.0007205801654724479
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,-0.016124542963903185,0.07110331570946782,0.001146508469033286
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,-0.016499361291023674,0.07461760121538541,0.001231142761122171
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,-0.004840196625151618,0.10122580871874286,0.0004899528177387024
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,-0.00692986984665579,0.09431935520403208,0.0006536208555844387
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,-0.008353806741016033,0.07005718995460888,0.0005852442256994525
10,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费 黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,-0.007472631642370391,0.09500153681358778,0.0007099114900670316
10,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,-0.009967053293197716,0.14308270313417942,0.0014261129274731543
10,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,-0.003297543414576309,0.1356598214749918,0.00044734415092745697
10,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,-0.010883054022161923,0.2286968594811731,0.0024889202764323813
10,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,-0.025200514072352593,0.06594858422298751,0.001661938224763127
10,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,-0.026862890899184016,0.07101529748449063,0.001907676188498969
10,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.021352816056880004,0.16060502626038786,-0.0034293695835484446
10,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.01607532363152981,0.15628399709304325,-0.0025123158316997345
10,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.018463315355619972,0.1607806770293777,-0.002968544343083485
10,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_天津,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.022457455137131915,0.15287901510324375,-0.003433273623090009
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,-0.007566600825343555,-0.28096595748176667,-0.002125957245774978
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,-0.006918616100680661,-0.09783682611970225,-0.0006768954404312662
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,-0.010279299546106907,0.058369987457414785,0.0006000025855772696
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,-0.010536495206068374,0.048567299894025556,0.0005117291225050853
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,-0.012349024587810849,0.015368003101206881,0.00018977984816235716
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,-0.012678269004261325,0.01816981180148555,0.00023036176177603586
20,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,-0.008226331438685636,-0.017469610835236283,-0.00014371080883550746
20,国内其它煤价,00000232_优混_价格(元/吨),00000232_优混,1030.0,1030.0,0.0,0.0,-0.007934881398952858,-0.15301507541259105,-0.0012141564756507374
20,国内其它煤价,00000232_动力煤_价格(元/吨),00000232_动力煤,825.0,825.0,0.0,0.0,-0.005941211549883878,-0.039933262905441684,-0.00023725196279835958
20,国内其它煤价,00000232_混煤_价格(元/吨),00000232_混煤,1000.0,1000.0,0.0,0.0,-0.009030177549190917,-0.0707381426009025,-0.0006387779871861353
20,国内其它煤价,00000232_电煤_价格(元/吨),00000232_电煤,915.0,915.0,0.0,0.0,-0.007176099281592866,-0.06187121245880664,-0.00044399396327692194
20,国内其它煤价,00000233_动力煤_价格(元/吨),00000233_动力煤,755.0,755.0,0.0,0.0,-0.007240346211832537,-0.04103406953404247,-0.0002971008699068773
20,国内其它煤价,00000233_混煤_价格(元/吨),00000233_混煤,930.0,930.0,0.0,0.0,-0.010144533654010721,-0.07179987450418547,-0.0007283762432614559
20,国内其它煤价,00000234_动力煤_价格(元/吨),00000234_动力煤,830.0,830.0,0.0,0.0,-0.007597682477192825,-0.04090080439375694,-0.00031075132484553844
20,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,-0.010719141903346545,-0.07102548463412266,-0.0007613322485471204
20,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,-0.0069709141957021055,-0.03995612670792433,-0.00027853073087354173
20,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,-0.009878818418255882,-0.07197860044442546,-0.0007110635237906713
20,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,-0.010180010934832952,-0.07099766502983239,-0.0007227570063513008
20,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,-0.00933352588482304,-0.07328428474850414,-0.0006840007686509057
20,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,-0.01111033688010462,-0.1342721168371656,-0.0014918084516656776
20,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,-0.007242172146900253,0.08239192942294,0.0005966965363961875
20,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,-0.009703994365452922,0.06964665921562585,0.000675850788601053
20,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,-0.014846004288806804,0.020599819654256394,0.00030582501093573715
20,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,-0.015904548334200456,-0.01795562569668361,-0.0002855761167637162
20,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,-0.016081612007321094,-0.023946902902760855,-0.0003851048012591913
20,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,-0.02076823590250649,0.010968386472335764,0.00022779403772733012
20,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,-0.012711970928341186,0.00042132592742797736,5.355882940820837e-06
20,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,-0.008917286169511962,0.025835371398308153,0.0002303814000543382
20,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,-0.0052392350790959824,-0.17691295598433032,-0.0009268885649396669
20,外盘/进口相关,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,-0.013452275637849087,-0.0135464316199428,-0.00018223033206074508
20,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,-0.0075675146222202744,0.03292331938750497,0.00024914770087697215
20,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,-0.01710408590697683,-0.011243559234145276,-0.0001923108030410034
20,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,-0.01813625080756549,-0.0114308396474419,-0.00020731257478706977
20,外盘/进口相关,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.01962891395274576,0.005484346112049994,-0.00010765175792050507
20,外盘/进口相关,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,-0.015164473295917835,-0.17563105399906873,-0.002663352428302781
20,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,-0.01682972151250206,0.030059510175149625,0.0005058931850499902
20,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,-0.014695523322168775,0.00813096799828794,0.00011948882985064837
20,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口 印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,-0.010102271082840923,0.06576004708726024,0.0006643258220958866
20,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口 印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,-0.015265931078406087,0.03440517335267394,0.0005252270051425341
20,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口 印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,-0.020286009535240408,0.0502903925403284,0.001020191382604085
20,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口 印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,-0.010851479189917272,0.06782303968475083,0.0007359803037360068
20,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口 印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,-0.02058666777800977,0.05250027518821318,0.001080805723553834
20,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,-0.010757481147202317,-0.09148754475220683,-0.0009841755378756933
20,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,-0.010492840153601022,0.00019215887220105546,2.016292330101922e-06
20,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,-0.007301674903637959,0.21972295570455977,0.001604345591421139
20,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,-0.01245752845241201,0.1955485779307269,0.002436051973400738
20,外盘/进口相关,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),117.77,118.27,0.5,0.42455633862613573,0.008301429562418477,0.3960779242241214,-0.003288012989175467
20,外盘/进口相关,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),98.69,104.12,5.430000000000007,5.502077211470267,0.3626207830636283,0.22878833185167527,-0.08296340405187574
20,外盘/进口相关,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),115.22,120.13,4.909999999999997,4.261412949140771,0.28637843353443215,0.23416203748444303,-0.06705895748802577
20,外盘/进口相关,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,122.98,129.46,6.480000000000004,5.2691494551959694,0.41198695882607544,0.21223759607823522,-0.08743912175682912
20,外盘/进口相关,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,102.21,108.3,6.090000000000003,5.958321103610218,0.45931632621630225,0.23533724886604476,-0.10809424057100332
20,外盘/进口相关,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,82.74,86.81,4.070000000000007,4.919023446942238,0.3023387505775561,0.19590904548210367,-0.05923089603790083
20,外盘/进口相关,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,64.32,67.79,3.470000000000013,5.394900497512459,0.32143263521304105,0.2096740730249416,-0.06739608982825858
20,国内指数/CCI源表,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,574.0,631.0,57.0,9.930313588850174,0.552491913038949,0.07608289629744822,-0.04203518492492113
20,国内指数/CCI源表,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,694.0,720.0,26.0,3.7463976945244957,0.20671703606474762,0.10312100558479607,-0.02131686863050533
20,国内指数/CCI源表,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,653.0,710.0,57.0,8.728943338437979,0.5042611720420394,0.00895392077163235,-0.004515114582674891
20,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,-0.04842721480826019,0.10274377361330372,0.004975594794982715
20,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,-0.017925886056081697,-0.09072535865215808,-0.0016263324415957314
20,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,-0.028669635717678842,0.048221972628874676,0.001382506388857717
20,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,-0.006055289929317261,0.017370124733837047,0.00010518114137178814
20,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,-0.007779303275434668,0.01274666929113293,9.91602061673929e-05
20,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,-0.013789812670748079,-0.011769626187092949,-0.00016230094032474275
20,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,-0.008064605138033237,0.014478714670782654,0.00011676511672611099
20,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,-0.009909239247939128,0.019201396444933117,0.00019027123126737008
20,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,-0.00990692399285709,0.016296324913419088,0.0001614464522801463
20,外盘/进口相关,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.01962891395274576,0.005484346112049994,-0.00010765175792050507
20,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,-0.0026275556541494388,-0.34148074704849557,-0.0008972596676904488
20,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.025656100445891835,0.18959370306334256,-0.004864235089701707
20,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.019619716498282654,0.19796887190252763,-0.0038840931422124267
20,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.02050620349070275,0.1952248201870745,-0.004003319889192004
20,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费 印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,-0.04287583099150707,0.11509941947323919,0.004934983256555181
20,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费 印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,-0.03792115789539507,0.14512085877009337,0.0055031509993360385
20,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费 澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,-0.07047995176068343,0.1117522218500152,0.007876291205138265
