CCI4500,CCI5000,CCI5500,CCI3800out,CCI4700out,CCI5500out
741.894634239583,853.8126075944996,958.1816617479499,660.063631241434,803.6911724339611,1049.784969715587
735.5225487297785,846.6390051616406,950.0444467721785,654.2459570678975,797.430445599653,1038.9276419552302
728.4790965768599,838.6918268200271,941.0396342951942,647.8284053748899,791.2173014900616,1025.4181157632122
730.111016826275,840.2997445723628,942.8197607820093,648.6875079661997,792.4015213146017,1028.9513606856406
729.2544293204235,839.1075594045824,941.5060998392997,646.624358704064,791.0008245556056,1029.5201151683132
727.7333709331311,836.9449825040954,939.3350656390195,644.1508963217541,788.6989513297119,1028.4057825982177
727.2637842300236,836.6110879232917,938.7289380733409,644.0658856591406,788.2881981170393,1026.5895383681327
727.8641990076428,837.0644472254144,939.4448807556134,643.8437942018973,788.2746299052102,1029.049800960241
730.1913185614632,839.4417619621923,942.2716507143326,646.5095457896983,790.0911731848818,1031.4776071758845
725.8149467961496,834.7386587048957,936.8588248417553,642.4596025957753,786.2707691848251,1024.1097423470242
727.3227116730619,836.4417214518173,938.9528990649357,644.6763816704546,787.7319418061687,1025.5626731227392
729.7123096653091,839.1588346121306,941.9785095823962,647.2103606812215,789.7687111138536,1030.4287425308912
727.5817553986121,836.7706138878495,939.3465891978694,645.5251148818379,787.7607257738899,1026.6362202015684
730.728623893101,840.534202617448,943.4979131022428,647.9464499743577,790.7483669342988,1033.3622872294106
731.9357263894806,841.6847289832679,944.7893765807542,648.2682271598103,791.7536869186008,1036.842786837233
728.7431886728256,837.8687859883398,940.5793813153591,644.8873754360491,788.5141233560014,1031.7314454787763
