window,from_date,to_date,category,feature,name,prev,latest,delta,pct,z,corr_import_mean,down_pressure
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,0.0,0.8144223127797476,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,0.0,0.8341020092963104,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,0.0,0.8281946347449534,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口_印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,0.0,0.6131450323494967,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口_印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,0.0,0.8018310515643984,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口_印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,0.0,0.8651297613832627,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口_印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,0.0,0.6110825775791422,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口_印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,0.0,0.8635022782074401,-0.0
5,2026-06-17,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,0.0,-0.00886857382730178,0.0
5,2026-06-17,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,0.0,-0.04758699447739628,0.0
5,2026-06-17,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,0.0,0.5192674260829574,-0.0
5,2026-06-17,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,0.0,0.804705726964943,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),118.27,118.27,0.0,0.0,0.0,0.2927179400680162,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),104.12,104.12,0.0,0.0,0.0,0.5411460884076252,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),120.13,120.13,0.0,0.0,0.0,0.7767428279996915,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,129.46,129.46,0.0,0.0,0.0,0.6843505645642826,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,108.3,108.3,0.0,0.0,0.0,0.7651614741536142,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,86.81,86.81,0.0,0.0,0.0,0.839362523105236,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,67.79,67.79,0.0,0.0,0.0,0.8212709361178397,-0.0
5,2026-06-17,2026-06-25,国内指数,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,631.0,622.0,-9.0,-1.4263074484944533,-0.21528157579382756,0.7439000163469105,0.16014796775221699
5,2026-06-17,2026-06-25,国内指数,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,720.0,718.0,-2.0,-0.2777777777777778,-0.04344610773371305,0.7761522652269774,0.03372079493281669
5,2026-06-17,2026-06-25,国内指数,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,710.0,705.0,-5.0,-0.7042253521126761,-0.1100816211679531,0.6914917381824571,0.07612053156337066
5,2026-06-17,2026-06-25,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,0.0,0.17013673554499303,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,0.0,0.6069761904014418,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,0.0,0.3836558941202449,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,0.0,0.7581180829134087,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,0.0,0.7540440808264394,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,0.0,0.6843688570756788,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,0.0,0.7418192570176205,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,0.0,0.7635823964611336,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,0.0,0.7573033693960411,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.0,0.04371058751390637,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,0.0,0.13738666006347422,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.0,0.1084459418704626,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.0,0.12163074979785064,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.0,0.11137497466844279,-0.0
5,2026-06-17,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费:印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,0.0,0.5562214765852471,-0.0
5,2026-06-17,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费:印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,0.0,0.5264650466410791,-0.0
5,2026-06-17,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费:澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,0.0,0.4273010067972323,-0.0
5,2026-06-17,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费:澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,0.0,0.26564306092194373,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费:天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,0.0,0.2222803703446046,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费:天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,0.0,0.20887513704908064,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费:天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,0.0,0.22477159368947647,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费:曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,0.0,0.20823127592286847,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费:秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,0.0,0.20878975444150633,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费:秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,0.0,0.22062599925924228,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费:秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,0.0,0.21972432102599007,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费:秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,0.0,0.22633020716251756,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费:秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,0.0,0.21521645692184552,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费:秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,0.0,0.21054370986784396,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费:秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,0.0,0.2242719497663752,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费:秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,0.0,0.20575531708746794,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费:秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,0.0,0.22685171379387783,-0.0
5,2026-06-17,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费:黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,0.0,0.21087617681838375,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,0.0,0.8144223127797476,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,0.0,0.7714431814055803,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,0.0,0.8995928015263589,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,0.0,0.10935939979054761,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,0.0,0.118758615506871,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.0,0.13012952422230267,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.0,0.11744498724792725,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.0,0.12784359498164832,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_天津,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.0,0.11173345792402221,-0.0
5,2026-06-17,2026-06-25,国内CCI目标,CCI4500,CCI4500,675.0,664.0,-11.0,-1.6296296296296295,-0.1987950906608746,0.7850323202603727,0.15606057127787756
5,2026-06-17,2026-06-25,国内CCI目标,CCI5000,CCI5000,774.0,764.0,-10.0,-1.2919896640826873,-0.15726016210759114,0.7922479245103882,0.12458903703790628
5,2026-06-17,2026-06-25,国内CCI目标,CCI5500,CCI5500,865.0,856.0,-9.0,-1.0404624277456647,-0.13765419672241477,0.8299224176843516,0.11424230374826382
5,2026-06-17,2026-06-25,进口CCI目标,CCI进口3800,CCI进口3800,608.18,574.14,-34.039999999999964,-5.597027195895946,-0.9702204409720603,0.9730996338119401,0.9441211558267709
5,2026-06-17,2026-06-25,进口CCI目标,CCI进口4700,CCI进口4700,749.71,735.98,-13.730000000000018,-1.8313747982553277,-0.3172524221102745,0.9717673541890727,0.3082955468441763
5,2026-06-17,2026-06-25,进口CCI目标,CCI进口5500,CCI进口5500,956.26,897.82,-58.43999999999994,-6.111308639909642,-1.6243687395255793,0.9436208454333415,1.5327882032866182
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,0.0,0.36137894483337746,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,0.0,0.9024087007302328,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,0.0,0.8937007251520618,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,0.0,0.8846376616209619,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,0.0,0.5331899195319713,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,0.0,0.5349050079596834,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,0.0,0.9022031217559419,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000232_优混_价格(元/吨),00000232_优混,1030.0,1030.0,0.0,0.0,0.0,0.7988698421917065,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000232_动力煤_价格(元/吨),00000232_动力煤,825.0,825.0,0.0,0.0,0.0,0.8611119333893855,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000232_混煤_价格(元/吨),00000232_混煤,1000.0,1000.0,0.0,0.0,0.0,0.8506238337820162,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000232_电煤_价格(元/吨),00000232_电煤,915.0,915.0,0.0,0.0,0.0,0.8548240161663458,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000233_动力煤_价格(元/吨),00000233_动力煤,755.0,755.0,0.0,0.0,0.0,0.8633095536700631,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000233_混煤_价格(元/吨),00000233_混煤,930.0,930.0,0.0,0.0,0.0,0.8534258941359307,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000234_动力煤_价格(元/吨),00000234_动力煤,830.0,830.0,0.0,0.0,0.0,0.8623718612093578,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,0.0,0.8515605989303568,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,0.0,0.8619303423826757,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,0.0,0.8523335978560165,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,0.0,0.8512679074426943,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,0.0,0.8796805181155285,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,0.0,0.8420923770671961,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,0.0,0.8849066077397052,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,0.0,0.8840099914946952,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,0.0,0.9220905308023714,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,0.0,0.9086154980584543,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,0.0,0.9015165359089738,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,0.0,0.9581139354980809,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,0.0,0.9520809414257178,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,0.0,0.9087658145605491,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,0.0,0.8457035802430246,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,0.0,0.9258820328143907,-0.0
10,2026-06-10,2026-06-25,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,0.0,0.9114280217312006,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,0.0,0.9346208045890738,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,0.0,0.9385120912354005,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.0,0.07449637199830557,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,0.0,0.8733437448239313,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,0.0,0.9143758975918826,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,0.0,0.8962784517403284,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口_印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,0.0,0.6763845092188021,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口_印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,0.0,0.8905080888114401,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口_印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,0.0,0.9276702221516923,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口_印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,0.0,0.6776520798914378,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口_印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,0.0,0.9264572333097305,-0.0
10,2026-06-10,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,0.0,-0.0518149685086567,0.0
10,2026-06-10,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,0.0,-0.11251895071245105,0.0
10,2026-06-10,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,0.0,0.6084021230435085,-0.0
10,2026-06-10,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,0.0,0.8639070861639759,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),118.27,118.27,0.0,0.0,0.0,0.3171118204588073,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),104.12,104.12,0.0,0.0,0.0,0.5860763591843291,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),120.13,120.13,0.0,0.0,0.0,0.8772505098308279,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,129.46,129.46,0.0,0.0,0.0,0.7429143308039888,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,108.3,108.3,0.0,0.0,0.0,0.8369691809683336,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,86.81,86.81,0.0,0.0,0.0,0.9013477272131198,-0.0
10,2026-06-10,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,67.79,67.79,0.0,0.0,0.0,0.8945401941878123,-0.0
