period_id,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供煤量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_开机率,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_供热用厂用电率,漳平_漳平#5_供热量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_开机率,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#6_上网电量,漳平_漳平#6_供热用厂用电率,漳平_漳平#6_供热量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_开机率,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,发电量5,发电量6,总发电量
20250509,1041.43,5.37,8.330942,487,6445.85,0,271.385665,18.711333,6.471123,2849.630901,72.65,5429,100,1122.68,273.626734,7.238038,81.26,5916,77.963889,563.55,8.33,6445.85,20.252667,6.083331,1760.924685,36.9611,100,312.47,7.246782,44.03,84.386111,24,477.88,0,0,17.17,6.928208,1088.706216,35.6872,100,227.82,7.225781,37.22,71.541667,24,607.58,515.1,1122.68
20250510,595.64,5.32,8.253411,464,6445.82,0,308.661183,10.806667,5.943862,1882.401092,38.54,3364,50,648.4,316.03,8.136952,52.76,3828,90.055556,595.64,8.25,6445.82,21.613333,5.943137,1882.401092,38.5353,100,316.03,8.136952,52.76,90.055556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,648.4,0,648.4
20250511,526.86,5.47,8.091297,468,6760.35,0,316.503088,9.544333,5.87958,1705.919994,33.67,2880,50,572.66,323.79,7.997765,45.8,3348,79.536111,526.86,8.09,6760.35,19.088667,5.87937,1705.919994,33.6688,100,323.79,7.997765,45.8,79.536111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,572.66,0,572.66
20250512,470.4,5.08,7.512248,442,6762.29,0,316.773785,8.465833,5.557634,1519.6272,28.23,2458,50,507.95,323.05,7.39246,37.55,2900,70.548611,470.4,7.51,6762.29,16.931667,5.556964,1519.6272,28.2266,100,323.05,7.39246,37.55,70.548611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,507.95,0,507.95
20250513,498.35,4.67,7.471988,407,6250.01,0,315.533705,8.9605,5.509365,1602.942775,29.62,2577,50,537.63,321.65,7.30614,39.28,2984,74.670833,498.35,7.48,6250.01,17.921,5.509644,1602.942775,29.6215,100,321.65,7.30614,39.28,74.670833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,537.63,0,537.63
20250514,543.95,5.14,8.313197,404,6182.94,0,321.732276,9.822167,6.062817,1781.10988,35.73,2808,50,589.33,327.44,7.701967,45.39,3212,81.851389,543.95,8.31,6182.94,19.644333,6.062834,1781.10988,35.7301,100,327.44,7.70027,45.38,81.851389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,589.33,0,589.33
20250515,587,5.15,8.528142,387,6038.83,0,315.164816,10.606,6.180464,1881.6285,39.33,2957,50,636.36,320.55,7.756616,49.36,3344,88.383333,587,8.52,6038.83,21.212,6.180448,1881.6285,39.3299,100,320.55,7.756616,49.36,88.383333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,636.36,0,636.36
20250516,536.76,4.87,8.407989,407,5792.11,0,322.937479,9.712833,6.168814,1765.886724,35.95,3009,50,582.77,328.99,7.895053,46.01,3416,80.940278,536.76,8.4,5792.11,19.425667,6.167956,1765.886724,35.945,100,328.99,7.895053,46.01,80.940278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,582.77,0,582.77
20250517,529.66,4.86,8.462343,395,5743.09,0,318.15164,9.691833,6.263005,1734.212772,36.42,3317,50,581.51,327.42,8.916442,51.85,3712,80.765278,529.66,8.47,5743.09,19.383667,6.262678,1734.212772,36.4181,100,327.42,8.916442,51.85,80.765278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,581.51,0,581.51
20250518,828.7,5.45,9.39579,456,5800.47,0,395.921736,15.079667,7.499061,3313.587783,67.85,5628,82.916667,904.78,399.853721,8.408674,76.08,6084,75.777219,494.94,9.4,5800.47,18.057667,7.134587,1654.683408,38.6502,100,334.32,8.637144,46.79,75.240278,24,333.75,0,0,12.101667,8.042969,1658.904375,29.2,65.833333,497.05,8.070514,29.3,76.592827,15.8,541.73,363.05,904.78
20250519,912.6,5.21,8.07906,406,6448.77,0,329.334399,16.444667,6.692139,3032.017147,66.03,3794,98.4375,986.69,332.239442,7.50902,74.09,4200,69.607055,394.33,0,0,14.261667,7.634264,1302.117093,32.6632,96.875,330.21,7.834521,33.52,61.340502,23.25,518.26,8.08,6448.77,18.627667,5.970868,1729.900054,33.367,100,333.79,7.259811,40.57,77.615278,24,427.85,558.83,986.68
20250520,474.8,5.34,8.175213,416,6531.94,0,323.781742,8.6475,6.071119,1577.95032,31.5,2456,50,518.85,332.34,8.48993,44.05,2872,72.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,474.8,8.18,6531.94,17.295,6.071466,1577.95032,31.5018,100,332.34,8.48993,44.05,72.0625,24,0,518.85,518.85
20250521,506.46,5.32,8.072482,438,6590.29,0,328.214845,9.168,6.026396,1696.641,33.15,2730,50,550.08,335,7.929756,43.62,3168,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,506.46,8.07,6590.29,18.336,6.025742,1696.641,33.1464,100,335,7.929756,43.62,76.4,24,0,550.08,550.08
20250522,579.9,5.84,8.648328,403,6752.75,0,294.673998,10.5805,6.40959,1750.77609,40.69,2807,50,634.83,301.91,8.65271,54.93,3210,88.170833,0,0,0,0,0,0,0,0,0,0,0,0,0,579.9,8.65,6752.75,21.161,6.409669,1750.77609,40.6905,100,301.91,8.65271,54.93,88.170833,24,0,634.83,634.83
20250523,565.36,6.21,8.716401,475,7124.5,0,324.052465,10.275833,6.413105,1869.815128,39.54,3021,50,616.55,330.73,8.304274,51.2,3496,85.631944,0,0,0,0,0,0,0,0,0,0,0,0,0,565.36,8.72,7124.5,20.551667,6.413219,1869.815128,39.5407,100,330.73,8.302652,51.19,85.631944,24,0,616.55,616.55
20250524,485.07,4.07,7.958265,334,5114.18,0,323.553547,8.7525,5.971627,1597.675059,31.36,2570,50,525.15,329.37,7.632105,40.08,2904,72.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,485.07,7.96,5114.18,17.505,5.972541,1597.675059,31.3648,100,329.37,7.632105,40.08,72.9375,24,0,525.15,525.15
20250525,449.49,2.69,7.320365,249,3674.68,0,325.608688,8.066833,5.528811,1488.845727,26.76,2479,50,484.01,331.23,7.132084,34.52,2728,67.223611,0,0,0,0,0,0,0,0,0,0,0,0,0,449.49,7.32,3674.68,16.133667,5.528378,1488.845727,26.7579,100,331.23,7.132084,34.52,67.223611,24,0,484.01,484.01
20250526,449.62,2.73,7.343191,248,3717.73,0,325.997613,8.066833,5.551538,1490.26549,26.87,2440,50,484,331.45,7.107291,34.4,2688,67.223611,0,0,0,0,0,0,0,0,0,0,0,0,0,449.62,7.34,3717.73,16.133667,5.551228,1490.26549,26.8685,100,331.45,7.105225,34.39,67.223611,24,0,484.01,484.01
20250527,450.81,3.06,7.505427,282,4077.05,0,330.232772,8.094333,5.656653,1513.086601,27.4721,2534,50,485.658,335.63732,7.175802,34.85,2816,67.452778,0,0,0,0,0,0,0,0,0,0,0,0,0,450.8064,7.51,4077.05,16.188667,5.656653,1513.086601,27.4721,100,335.64,7.176543,34.8536,67.452778,24,0,485.66,485.66
20250528,447.8,5.26,7.402268,483,7105.93,0,323.482243,8.062,5.463905,1479.251949,26.43,2425,50,483.72,330.337639,7.425784,35.92,2908,67.183333,0,0,0,0,0,0,0,0,0,0,0,0,0,447.7968,7.41,7105.93,16.124,5.464566,1479.251949,26.4332,100,330.34,7.426445,35.9232,67.183333,24,0,483.72,483.72
20250529,453,5.42,7.528071,476,7199.72,0,316.856091,8.152833,5.537134,1464.1413,27.086,2380,50,489.168,323.21,7.394157,36.17,2856,67.940278,0,0,0,0,0,0,0,0,0,0,0,0,0,453,7.53,7199.72,16.305667,5.537134,1464.1413,27.086,100,323.21,7.394157,36.17,67.940278,24,0,489.17,489.17
20250530,442.17,5.06,7.610671,446,6648.56,0,328.278024,7.967833,5.700002,1479.94299,27.25,2406,50,478.07,334.7,7.507269,35.89,2852,66.398611,0,0,0,0,0,0,0,0,0,0,0,0,0,442.17,7.6,6648.56,15.935667,5.700755,1479.94299,27.2536,100,334.7,7.509361,35.9,66.398611,24,0,478.07,478.07
20250531,446.075148,5.12,7.388562,453,6929.63,0,325.226339,8.0165,5.469968,1478.739117,26.31,2331,50,480.99,331.5,7.297449,35.1,2784,66.804167,0,0,0,0,0,0,0,0,0,0,0,0,0,446.075148,7.39,6929.63,16.033,5.469137,1478.739117,26.306,100,331.5,7.258956,34.914852,66.804167,24,0,480.99,480.99
20250601,448.14,5.86,7.370392,523,7950.73,0,321.07481,8.076167,5.534804,1469.719944,26.82,2393,50,484.57,327.96,7.518006,36.43,2916,67.301389,0,0,0,0,0,0,0,0,0,0,0,0,0,448.14,7.37,7950.73,16.152333,5.533979,1469.719944,26.816,100,327.96,7.518006,36.43,67.301389,24,0,484.57,484.57
20250602,504.35,5.8,7.721,492,7511.98,0,314.669605,9.102,5.822896,1618.408715,31.8,2696,50,546.12,320.89,7.648502,41.77,3188,75.85,0,0,0,0,0,0,0,0,0,0,0,0,0,504.35,7.72,7511.98,18.204,5.823683,1618.408715,31.8043,100,320.89,7.648502,41.77,75.85,24,0,546.12,546.12
20250603,500.86,5.06,7.722597,399,6552.2,0,322.930361,9.063,5.847953,1653.33886,31.8,2661,50,543.78,330.1,7.892898,42.92,3060,75.525,0,0,0,0,0,0,0,0,0,0,0,0,0,500.86,7.72,6552.2,18.126,6.208154,1653.33886,33.7587,100,330.1,7.892898,42.92,75.525,24,0,543.78,543.78
20250604,446.79,5.03,7.2245,470,6962.42,0,333.741429,8.0205,5.340482,1520.292333,25.7,2402,50,481.23,340.27,7.156661,34.44,2872,66.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,446.79,7.22,6962.42,16.041,5.341271,1520.292333,25.7038,100,340.27,7.156661,34.44,66.8375,24,0,481.23,481.23
20250605,446.34,4.9,7.127501,449,6874.78,0,325.344572,8.011667,5.425421,1479.081492,26.08,2391,50,480.7,331.38,7.147909,34.36,2840,66.763889,0,0,0,0,0,0,0,0,0,0,0,0,0,446.34,7.12,6874.78,16.023333,5.426045,1479.081492,26.083,100,331.38,7.147909,34.36,66.763889,24,0,480.7,480.7
20250606,460.44,5.07,7.426341,458,6827.05,0,324.552853,8.291167,5.582246,1524.424752,27.77,2510,50,497.47,331.08,7.441655,37.02,2968,69.093056,0,0,0,0,0,0,0,0,0,0,0,0,0,460.44,7.43,6827.05,16.582333,5.582306,1524.424752,27.7703,100,331.08,7.443665,37.03,69.093056,24,0,497.47,497.47
20250607,462.34,5.11,7.99373,429,6392.51,0,329.104412,8.366167,5.99239,1553.010809,30.08,2523,50,501.97,335.902325,7.894894,39.63,2952,69.718056,0,0,0,0,0,0,0,0,0,0,0,0,0,462.3432,7.99,6392.51,16.732333,5.992908,1553.010809,30.0826,100,335.9,7.894257,39.6268,69.718056,24,0,501.97,501.97
20250608,470.66,4.84,8.06629,394,6000.28,0,323.288186,8.527333,6.031585,1554.304942,30.86,2514,50,511.64,330.239439,8.009538,40.98,2908,71.061111,0,0,0,0,0,0,0,0,0,0,0,0,0,470.6592,8.07,6000.28,17.054667,6.031116,1554.304942,30.8576,100,330.24,8.009694,40.9808,71.061111,24,0,511.64,511.64
20250609,515.54,5.18,8.124496,401,6375.78,0,327.22863,9.329167,6.059848,1720.666304,33.92,2631,50,559.75,333.76,7.898169,44.21,3032,77.743056,0,0,0,0,0,0,0,0,0,0,0,0,0,515.54,8.12,6375.78,18.658333,6.059473,1720.666304,33.9179,100,333.76,7.898169,44.21,77.743056,24,0,559.75,559.75
20250610,513.45,5.2,8.248495,404,6304.18,0,323.848544,9.298667,6.165759,1695.4119,34.4,2676,50,557.92,330.2,7.968884,44.46,3080,77.488889,0,0,0,0,0,0,0,0,0,0,0,0,0,513.45,8.25,6304.18,18.597333,6.165651,1695.4119,34.3994,100,330.2,7.970677,44.47,77.488889,24,0,557.92,557.92
20250611,457.72,8.03,12.861685,379,6243.35,,319.411255,8.285667,5.95808,1493.3115,29.62,2241,50,497.14,326.25,7.929356,39.42,2620,69.047222,0,0,0,0,0,0,0,0,0,0,0,0,0,457.72,8.03,6243.35,16.571333,5.95808,1493.3115,29.62,100,326.25,7.929356,39.42,69.047222,24,0,497.14,497.14
20250612,444.02,4.57,7.38011,360,6192.32,0,323.334985,8.014667,5.519048,1469.04017,26.54,2088,50,480.88,330.85,7.663034,36.85,2448,66.788889,0,0,0,0,0,0,0,0,0,0,0,0,0,444.02,7.38,6192.32,16.029333,5.519132,1469.04017,26.5404,100,330.85,7.665114,36.86,66.788889,24,0,480.88,480.88
20250613,540.99,5.32,8.399527,350,6333.69,0,307.609944,9.819333,6.247878,1699.083524,36.81,2422,50,589.16,314.069303,8.177745,48.18,2772,81.827778,0,0,0,0,0,0,0,0,0,0,0,0,0,540.9888,8.4,6333.69,19.638667,6.248574,1699.083524,36.8141,100,314.07,8.176251,48.1712,81.827778,24,0,589.16,589.16
20250614,442.44,5.02,7.786447,345,6447.1,0,307.356643,8.015667,5.82817,1392.048972,28.03,1927,50,480.94,314.63,8.005157,38.5,2272,66.797222,0,0,0,0,0,0,0,0,0,0,0,0,0,442.44,7.79,6447.1,16.031333,5.828835,1392.048972,28.0332,100,314.63,8.005157,38.5,66.797222,24,0,480.94,480.94
20250615,440.7,4.36,7.166055,328,6084.24,0,308.529468,7.988333,5.415815,1398.69366,25.958,1952,50,479.298,317.38,8.053411,38.6,2280,66.569444,0,0,0,0,0,0,0,0,0,0,0,0,0,440.7,7.17,6084.24,15.976667,5.415815,1398.69366,25.958,100,317.38,8.053411,38.6,66.569444,24,0,479.3,479.3
20250616,446.85,4.51,7.390632,372,6102.32,0,320.844994,8.051167,5.475397,1465.04241,26.45,2184,50,483.07,327.86,7.499948,36.23,2556,67.093056,0,0,0,0,0,0,0,0,0,0,0,0,0,446.85,7.38,6102.32,16.102333,5.474631,1465.04241,26.4463,100,327.86,7.497878,36.22,67.093056,24,0,483.07,483.07
20250617,444.34,4.35,7.154535,354,6080.06,0,305.489995,7.991167,5.370513,1386.069205,25.75,2094,50,479.47,311.938877,7.32684,35.13,2448,66.593056,0,0,0,0,0,0,0,0,0,0,0,0,0,444.3384,7.15,6080.06,15.982333,5.370951,1386.069205,25.7521,100,311.94,7.327174,35.1316,66.593056,24,0,479.47,479.47
20250618,440.22,4.52,7.156972,367,6315.52,0,309.853665,7.927333,5.413758,1394.000652,25.75,2093,50,475.64,316.66,7.446809,35.42,2460,66.061111,0,0,0,0,0,0,0,0,0,0,0,0,0,440.22,7.15,6315.52,15.854667,5.412833,1394.000652,25.7456,100,316.66,7.446809,35.42,66.061111,24,0,475.64,475.64
20250619,418.04,4.77,7.150942,360,6670.45,0,318.430042,7.600667,5.433734,1373.2614,24.78,1872,50,456.04,328.5,8.33041,37.99,2232,63.338889,0,0,0,0,0,0,0,0,0,0,0,0,0,418.04,7.15,6670.45,15.201333,5.434304,1373.2614,24.7826,100,328.5,8.332602,38,63.338889,24,0,456.04,456.04
20250620,414.43,4.52,6.835084,355,6612.94,0,321.450367,7.743,9.425718,1352.631,43.79,3204,52.708333,464.58,326.383466,10.794696,50.15,3559,61.209486,5.48,0,0,0.192333,335.168111,19.454,19.3392,5.416667,355,5.025997,0.29,14.794872,1.3,408.95,6.84,6612.94,15.293667,6.315381,1333.177,28.9756,100,326,10.867244,49.86,63.723611,24,5.77,458.81,464.58
20250621,717.9,4.79,7.07736,413,6768.06,0,318.975049,12.9555,6.618811,2315.376087,51.45,3811,100,777.33,322.520697,7.646688,59.44,4224,53.98125,291.27,0,0,10.651333,8.363147,950.501391,26.7236,100,326.33,8.847093,28.27,44.380556,24,426.63,7.08,6768.06,15.259667,5.402149,1364.874696,24.7305,100,319.92,6.806614,31.16,63.581944,24,319.54,457.79,777.33
20250622,710.16,4.63,7.083865,342,6535.98,0,311.864107,12.819833,6.747358,2236.970056,51.9,3230,100,769.19,314.99522,7.674307,59.03,3572,53.415972,280.16,0,0,10.263667,8.682017,901.863056,26.7328,100,321.91,9.012374,27.75,42.765278,24,430,7.08,6535.98,15.376,5.45519,1335.107,25.1637,100,310.49,6.781131,31.28,64.066667,24,307.91,461.28,769.19
20250623,738.04,5.02,7.552563,343,6646.75,0,313.34394,13.361333,6.989073,2336.449089,56.03,3445,100,801.68,316.574859,7.93833,63.64,3788,55.672222,296.19,0,0,10.859333,8.733163,963.298737,28.4509,100,325.23,9.082817,29.59,45.247222,24,441.84,7.55,6646.75,15.863333,5.796092,1373.150352,27.5836,100,310.78,7.156966,34.06,66.097222,24,325.78,475.9,801.68
20250624,875.42,4.99,7.615402,372,6552.51,0,328.629299,15.797667,6.807967,2902.881188,64.53,4192,100,947.87,331.598683,7.642479,72.44,4564,65.823611,391.15,0,0,14.219667,8.008627,1302.5295,34.164,100,333,8.307743,35.44,59.248611,24,484.28,7.61,6552.51,17.375667,5.825522,1600.351688,30.3667,100,330.46,7.096131,36.99,72.398611,24,426.59,521.27,947.86
20250625,923,4.93,7.984413,333,6174.53,0,312.829746,16.660667,6.844464,2913.13316,68.42,4087,100,999.64,315.615727,7.66776,76.65,4420,69.419444,419.18,0,0,15.213,7.8255,1337.1842,35.7148,100,319,8.153115,37.21,63.3875,24,503.82,7.98,6174.53,18.108333,6.019494,1575.94896,32.7009,100,312.8,7.258168,39.43,75.451389,24,456.39,543.25,999.64
20250626,1008.6912,5.12,8.638522,354,5926.94,0,325.324462,18.202,6.859814,3309.208881,74.9174,4818,100,1092.126,328.06957,7.63927,83.43,5172,75.841667,485.22,0,0,17.500667,7.282504,1564.640412,38.2346,100,322.46,7.580664,39.8,72.919444,24,523.47,8.63,5926.94,18.903333,6.468489,1744.568469,36.6828,100,333.27,7.693528,43.63,78.763889,24,525.02,567.1,1092.12
20250627,962.76,5.16,8.336107,339,6189.94,0,316.967828,17.390667,6.942421,3077.757606,72.44,4481,100,1043.44,319.680669,7.733075,80.69,4820,72.461111,453.74,0,0,16.430667,7.658606,1511.044948,37.7508,100,333.02,7.948551,39.18,68.461111,24,509.02,8.34,6189.94,18.350667,6.300661,1566.712658,34.6864,100,307.79,7.538327,41.5,76.461111,24,492.92,550.52,1043.44
20250628,870.28,4.88,8.077237,313,6041.67,0,305.323619,15.7275,6.942193,2681.168826,65.51,3787,100,943.65,308.081172,7.775128,73.37,4100,65.53125,390.6,0,0,14.197333,7.975113,1246.09212,33.9676,100,319.02,8.292637,35.32,59.155556,24,479.67,8.07,6041.67,17.257667,6.093041,1435.076706,31.5455,100,299.18,7.351322,38.06,71.906944,24,425.92,517.73,943.65
20250629,802.82,4.33,7.430262,297,5827.52,0,314.690672,14.526333,7.085982,2548.428002,61.76,3603,100,871.58,317.434543,7.889121,68.76,3900,60.526389,341.3,0,0,12.5,8.69472,1134.51533,32.6052,100,332.41,8.986667,33.7,52.083333,24,461.52,7.43,5827.52,16.552667,5.87136,1413.912672,29.156,100,306.36,7.060292,35.06,68.969444,24,375,496.58,871.58
20250630,743.9248,5.85,8.22321,341,7114.01,0,322.005664,13.500033,7.071587,2423.807473,57.28,3215,100,810.002,325.813506,8.106153,65.66,3556,56.250139,300.775857,0,0,10.969333,8.214811,1039.63175,27.0333,100,345.65,8.600992,28.304143,45.705556,24,443.148943,8.22,7114.01,16.030733,6.28865,1384.175723,30.2435,100,312.35,7.8543,37.773057,66.794722,24,329.08,480.922,810.002
20250701,855.07,4.61,8.191638,280,5627.69,0,307.192033,15.405333,6.679505,2649.777034,61.74,3771,100,924.32,309.890071,7.491994,69.25,4051,64.188889,339.27,0,0,12.236333,7.258683,1093.195794,26.6459,100,322.22,7.578523,27.82,50.984722,24,515.8,8.2,5627.69,18.574333,6.298207,1556.58124,35.0955,100,301.78,7.434991,41.43,77.393056,24,367.09,557.23,924.32
20250702,859.3728,4.9,7.962689,330,6153.7,,323.139676,15.4717,6.583773,2802.217829,61.1173,4074,100,928.302,326.077091,7.425385,68.93,4404,64.465417,339.29,0,0,12.2606,7.440636,1103.03179,27.368,100,325.1,7.75601,28.528,51.085833,24,520.09,7.95,6153.7,18.6828,6.021456,1699.186039,33.7493,100,326.71,7.206985,40.394,77.845,24,367.818,560.484,928.302
20250703,1126.1976,8.19,12.54832,372,6526.77,,328.191201,20.1998,6.331944,3725.776169,76.7424,5180,100,1211.988,330.827927,7.078453,85.79,5552,84.165833,561.13,0,0,20.0744,6.531486,1852.795147,39.3347,100,330.19,6.824945,41.102,83.643333,24,565.07,8.19,6526.77,20.3252,6.134864,1872.981022,37.4077,100,331.46,7.328505,44.686,84.688333,24,602.232,609.756,1211.988
20250704,1091.77,4.37,8.057201,277,5423.72,0,299.435186,19.6015,6.489299,3293.09835,76.32,4559,100,1176.09,301.629313,7.169519,84.32,4836,81.672917,525.36,0,0,18.876667,6.932103,1594.887888,39.2565,100,303.58,7.229384,40.94,78.652778,24,566.41,8.05,5423.72,20.326333,6.078174,1698.210462,37.0641,100,299.82,7.113924,43.38,84.693056,24,566.3,609.79,1176.09
20250705,1190.82,4.43,8.358238,319,5300.16,0,328.095118,21.371167,6.488493,3934.090134,83.2,5765,100,1282.27,330.368161,7.131883,91.45,6084,89.046528,602.52,0,0,21.585667,6.671032,1972.168464,43.1996,100,327.32,6.956777,45.05,89.940278,24,588.3,8.37,5300.16,21.156667,6.302127,1961.92167,39.9996,100,333.49,7.31054,46.4,88.152778,24,647.57,634.7,1282.27
20250706,1096.74,4.96,8.354655,312,5936.81,0,317.146177,19.7335,6.635079,3505.892414,78.56,5020,100,1184,319.664863,7.370715,87.27,5332,82.222917,514.01,0,0,18.492333,7.045803,1689.962078,39.088,100,328.78,7.347189,40.76,77.051389,24,582.72,8.36,5936.81,20.974667,6.273266,1815.930336,39.4739,100,311.63,7.393046,46.52,87.394444,24,554.77,629.24,1184.01
20250707,1151,5,7.977026,342,6268,0,338.614331,20.686,6.526153,3928.46802,81,5090,100,1241,341.309124,7.251281,90,5432,86.191667,560.81,0,0,20.1064,6.701747,1918.699253,40.4244,100,342.13,7.026287,42.382,83.776667,24,590.57,8.4,6267.64,21.2656,6.283105,2009.768767,40.0842,100,340.31,7.429526,47.398,88.606667,24,603.192,637.968,1241.16
20250708,1189.53,5.34,8.264041,349,6461.73,0,303.963386,21.345167,6.388644,3644.186634,81.82,5319,100,1280.71,306.355168,7.119488,91.18,5668,88.938194,614.09,0,0,21.980333,6.568903,1922.470154,43.316,100,313.06,6.872811,45.32,91.584722,24,575.44,8.26,6461.73,20.71,6.196926,1721.71648,38.5015,100,299.2,7.381297,45.86,86.291667,24,659.41,621.3,1280.71
20250709,1068.38,5.38,8.265606,337,6508.9,0,304.719562,19.193,6.452873,3282.652426,74.31,4551,100,1151.57,307.255136,7.223988,83.19,4888,79.970833,502.22,0,0,18.021667,6.807972,1589.77741,36.8073,100,316.55,7.108111,38.43,75.090278,24,566.16,8.26,6508.9,20.364333,6.138821,1692.875016,37.5039,100,299.01,7.328172,44.77,84.851389,24,540.65,610.93,1151.58
20250710,867.85,5.33,8.097547,322,6582.24,0,326.848381,15.657833,6.753808,2863.257183,63.45,3890,100,939.46,329.925354,7.622383,71.61,4212,65.240972,300.79,0,0,10.946333,8.090746,1192.301481,26.5692,100,396.39,8.404641,27.6,45.609722,24,567.06,8.1,6582.24,20.369333,6.035576,1670.955702,36.8822,100,294.67,7.203639,44.02,84.872222,24,328.39,611.08,939.47
20250711,1059.04,5.39,8.111411,364,6644.96,0,316.122135,18.949333,6.096081,3375.077973,69.31,4688,100,1136.95,318.692209,6.853363,77.92,5052,78.955556,493.41,0,0,17.577333,6.165137,1586.757219,32.51,100,321.59,6.43063,33.91,73.238889,24,565.62,8.12,6644.96,20.321333,6.035693,1788.320754,36.796,100,316.17,7.220655,44.02,84.672222,24,527.32,609.64,1136.96
20250712,966.35,5.28,8.2313,317,6414.54,0,299.367798,17.355,6.395851,2917.937925,66.6,4211,100,1041.3,301.954564,7.197734,74.95,4528,72.3125,402.87,0,0,14.441333,6.732712,1288.015677,29.1688,100,319.71,7.009971,30.37,60.172222,24,563.48,8.24,6414.54,20.268667,6.156514,1629.922248,37.4353,100,289.26,7.331513,44.58,84.452778,24,433.24,608.06,1041.3
20250713,865.63,6.08,8.286212,364,7337.49,0,294.502646,15.636333,6.788676,2575.396185,63.69,3988,100,938.17,297.516974,7.731992,72.54,4352,65.151389,323.42,0,0,11.740333,7.872462,1009.005716,27.7276,100,311.98,8.174101,28.79,48.918056,24,542.21,8.29,7337.49,19.532333,6.137157,1566.390469,35.9619,100,288.89,7.467959,43.76,81.384722,24,352.21,585.97,938.18
20250714,1081.13,6.33,8.469338,373,7474.02,0,301.169997,19.4615,6.565955,3285.824898,76.67,4439,100,1167.69,303.92505,7.412926,86.56,4812,81.089583,517.44,0,0,18.585,6.906627,1596.923328,38.5079,100,308.62,7.193974,40.11,77.4375,24,563.7,8.47,7474.02,20.338,6.254483,1688.90157,38.1611,100,299.61,7.611368,46.44,84.741667,24,557.55,610.14,1167.69
20250715,1112.36,5.01,8.433037,347,5940.92,0,324.007859,19.985833,6.502106,3632.711314,77.97,5365,100,1199.15,326.576946,7.236793,86.78,5712,83.274306,542.65,0,0,19.448333,6.679801,1807.78421,38.9733,100,333.14,6.992887,40.8,81.034722,24,569.72,5.01,5940.92,20.523333,6.333572,1824.927104,38.9958,100,320.32,7.467923,45.98,85.513889,24,583.45,615.7,1199.15
20250716,1103.65,4.96,26.533713,339,1869.32,0,311.006314,19.86,6.654918,3459.323232,79.3,5113,100,1191.59,313.443866,7.379993,87.94,5452,82.75,534.44,0,0,19.201333,6.926741,1732.547592,39.9008,100,324.18,7.221721,41.6,80.005556,24,534.44,8.48,5846.31,20.518667,6.399815,1726.77564,39.3947,100,323.1,13.178244,81.12,85.494444,24,576.04,615.56,1191.6
20250717,1209.648,4.88,8.577445,365,5689.34,0,326.293655,21.743,6.60004,3975.81379,86.1028,6343,100,1304.586,328.675267,7.277438,94.94,6708,90.595833,611.78,0,0,21.939333,6.760886,2023.76824,44.4988,100,330.8,7.049743,46.4,91.413889,24,597.87,8.58,5689.34,21.546667,6.436262,1952.04555,41.604,100,326.5,7.507735,48.53,89.777778,24,658.18,646.4,1304.58
20250718,1055.74,4.74,8.505919,317,5572.59,0,322.337312,19.007333,6.700922,3429.733472,76.42,5219,100,1140.44,324.865352,7.427835,84.71,5536,79.197222,467.96,0,0,16.844667,7.107195,1649.465408,35.9155,100,352.48,7.397,37.38,70.186111,24,587.78,8.5,5572.59,21.17,6.377059,1780.268064,40.5007,100,302.88,7.450795,47.32,88.208333,24,505.34,635.1,1140.44
