period_id,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,发电量3,发电量4,总发电量
20240717,2866.809,280.173466,22.833333,4.702057,8047.366422,141.72,12193,100,4.883543,147.19,12193,95.138889,1453.728,23.181818,4.922876,4078.870022,75.32,100,4.985098,76.272,96.590909,24,1413.0809,22.484848,4.474394,3968.4964,66.4,100,4.778915,70.9191,93.686869,24,1530,1484,3014
20240718,2805.792,280.504922,22.348485,4.64,7890.94006,136.88,11433,100,4.888475,144.21,11433,93.118687,1421.0747,22.681818,4.895124,3993.930444,73.28,100,5.07183,75.9253,94.507576,24,1384.7172,22.015152,4.377151,3897.009616,63.6,100,4.699436,68.2828,91.729798,24,1497,1453,2950
20240719,2854.24,280.49757,22.742424,4.692871,8025.372067,140.88,12531,100,4.922385,147.77,12531,94.760101,1435.42,22.924242,4.988764,4035.252704,75.48,100,5.127561,77.58,95.517677,24,1418.81,22.560606,4.39221,3990.119363,65.4,100,4.713902,70.19,94.002525,24,1513,1489,3002
20240720,2828.43,280.555392,22.537879,4.715294,7952.9598,140.28,11614,100,4.926723,146.57,11614,93.907828,1430.61,22.848485,5,4021.730832,75.4,100,5.131963,77.39,95.20202,24,1397.82,22.227273,4.422631,3931.228968,64.88,100,4.715746,69.18,92.613636,24,1508,1467,2975
20240721,2759.5,280.794658,21.977273,4.661841,7766.10632,135.24,12315,100,4.877628,141.5,12315,91.57197,1353.32,21.606061,4.962132,3811.084452,70.76,100,5.096774,72.68,90.025253,24,1406.18,22.348485,4.371525,3955.021868,64.48,100,4.665763,68.82,93.118687,24,1426,1475,2901
20240722,2676.069,281.200884,21.340909,4.780973,7542.707559,134.68,11646,100,5.00284,140.93,11646,88.920455,1352.445033,21.606061,5.049088,3809.161435,72,100,5.158132,73.554967,90.025253,24,1323.623967,21.075758,4.506111,3733.546124,62.68,100,4.843712,67.376033,87.815657,24,1426,1391,2817
20240723,2442.89,282.517264,19.5,4.891997,6916.248639,125.92,10810,100,5.093629,131.11,10810,81.25,1227.11,19.636364,5.154321,3480.697515,66.8,100,5.315586,68.89,81.818182,24,1215.78,19.363636,4.625978,3435.551124,59.12,100,4.868545,62.22,80.681818,24,1296,1278,2574
20240724,1827.01,282.430027,14.651515,5.352637,5169.825163,103.52,8245,100,5.532058,106.99,8245,61.04798,961.06,15.439394,5.538763,2725.854478,56.44,100,5.685967,57.94,64.330808,24,865.95,13.863636,5.145355,2443.970685,47.08,100,5.360656,49.05,57.765152,24,1019,915,1934
20240725,1883.77,283.157227,15.106061,5.313942,5346.121704,105.96,8347,100,5.528084,110.23,8347,62.941919,949.2,15.272727,5.634921,2692.69056,56.8,100,5.833333,58.8,63.636364,24,934.57,14.939394,4.985801,2653.431144,49.16,100,5.216024,51.43,62.247475,24,1008,986,1994
20240726,1673.93,283.898578,13.431818,5.405527,4761.433389,95.84,7750,100,5.587704,99.07,7750,55.965909,892.02,14.318182,5.481481,2533.693608,51.8,100,5.606349,52.98,59.659091,24,781.91,12.545455,5.318841,2227.739781,44.04,100,5.566425,46.09,52.272727,24,945,828,1773
20240727,1459.854,284.764613,11.719697,5.41435,4166.789729,83.76,7720,100,5.633484,87.15,7720,48.832071,729.4595,11.712121,5.469599,2080.929116,42.28,100,5.632665,43.5405,48.800505,24,730.3945,11.727273,5.359173,2085.860613,41.48,100,5.633786,43.6055,48.863636,24,773,774,1547
20240728,1935.813,283.071467,15.424242,4.746562,5489.774798,96.64,8113,100,4.920923,100.19,8113,64.267677,967.109,15.409091,4.829892,2740.980328,49.12,100,4.905703,49.891,64.204545,24,968.704,15.439394,4.663395,2748.79447,47.52,100,4.935819,50.296,64.330808,24,1017,1019,2036
20240729,1990.99,282.5931,15.848485,4.629063,5638.184487,96.84,7341,100,4.828394,101.01,7341,66.035354,995,15.833333,4.669856,2818.238,48.8,100,4.784689,50,65.972222,24,995.99,15.863636,4.588348,2819.946487,48.04,100,4.872015,51.01,66.098485,24,1045,1047,2092
20240730,2224.27,281.560617,17.780303,4.678313,6299.074116,109.8,7859,85.833333,5.229655,122.74,7859,86.312151,922.58,14.757576,4.862423,2616.621396,47.36,71.666667,5.279261,51.42,85.799859,17.2,1301.68,20.80303,4.547706,3682.45272,62.44,100,5.194465,71.32,86.679293,24,974,1373,2347
20240731,1306.899,277.008538,10.621212,4.938659,3691.858985,69.24,5711,50,6.783167,95.1,5711,88.510101,0,0,0,0,0,0,0,0,0,0,1306.899,21.242424,4.938659,3691.858985,69.24,100,6.783238,95.101,88.510101,24,0,1402,1402
20240801,1138.665,278.768672,9.257576,5.201309,3229.367807,63.56,5219,50,6.819149,83.33,5219,77.146465,0,0,0,0,0,0,0,0,0,0,1138.665,18.515152,5.201309,3229.367807,63.56,100,6.819558,83.335,77.146465,24,0,1222,1222
20240802,1328.94,278.055229,10.75,4.85976,3753.856818,68.96,5404,50,6.346723,90.06,5404,89.583333,0,0,0,0,0,0,0,0,0,0,1328.94,21.5,4.85976,3753.856818,68.96,100,6.346723,90.06,89.583333,24,0,1419,1419
20240803,1404.55,277.578779,11.363636,4.936,3958.162355,74.04,6456,50,6.363333,95.45,6456,94.69697,0,0,0,0,0,0,0,0,0,0,1404.55,22.727273,4.936,3958.162355,74.04,100,6.363333,95.45,94.69697,24,0,1500,1500
20240804,1252.35,273.501613,10.325758,5.044754,3539.767275,68.76,5547,50,8.118122,110.65,5547,86.04798,0,0,0,0,0,0,0,0,0,0,1252.35,20.651515,5.044754,3539.767275,68.76,100,8.118122,110.65,86.04798,24,0,1363,1363
20240805,2392.96,281.871609,19.219697,5.248719,6775.742476,133.16,10839,95.770833,5.677572,144.04,10839,83.618434,1130.28,18.151515,5.268781,3207.282528,63.12,91.541667,5.652755,67.72,82.61955,21.97,1262.68,20.287879,5.230769,3568.459948,70.04,100,5.699776,76.32,84.532828,24,1198,1339,2537
20240806,2895.981,279.611049,23.181818,5.145098,8115.878467,157.44,13310,100,5.360131,164.02,13310,96.590909,1469.4693,23.515152,5.180412,4119.363289,80.4,100,5.3177,82.5307,97.979798,24,1426.5117,22.848485,5.108753,3996.515179,77.04,100,5.403733,81.4883,95.20202,24,1552,1508,3060
20240807,2795.496,280.438786,22.363636,5.050136,7860.474826,149.08,12413,100,5.301829,156.51,12413,93.181818,1417.0821,22.651515,5.070234,3983.134367,75.8,100,5.2119,77.9179,94.381313,24,1378.4139,22.075758,5.029513,3877.340459,73.28,100,5.393693,78.5861,91.982323,24,1495,1457,2952
20240808,2792.03,280.375423,22.333333,5.067843,7846.586583,149.4,12913,100,5.290706,155.97,12913,93.055556,1406.16,22.469697,5.054619,3952.153296,74.96,100,5.181389,76.84,93.623737,24,1385.87,22.19697,5.081229,3894.433287,74.44,100,5.401365,79.13,92.487374,24,1483,1465,2948
20240809,2689.83,280.635118,21.522727,5.147483,7562.442912,146.24,10676,100,5.321014,151.17,10676,89.67803,1355.01,21.651515,5.088873,3808.662108,72.72,100,5.177747,73.99,90.214646,24,1334.82,21.393939,5.206799,3753.780804,73.52,100,5.466006,77.18,89.141414,24,1429,1412,2841
20240810,2823.744,280.483568,22.583333,5.041261,7939.704465,150.28,12528,100,5.275411,157.26,12528,94.097222,1434.121147,22.893939,4.9636,4033.75255,75,100,5.087945,76.878853,95.391414,24,1389.622853,22.272727,5.121088,3905.951915,75.28,100,5.467833,80.377147,92.80303,24,1511,1470,2981
20240811,2751.672,280.65546,21.992424,5.001722,7739.916269,145.2,11718,100,5.212883,151.33,11718,91.635101,1392.419627,22.212121,4.914052,3917.154895,72.04,100,5.019125,73.580373,92.550505,24,1359.252373,21.772727,5.091162,3822.761374,73.16,100,5.410412,77.747627,90.719697,24,1466,1437,2903
20240812,2876.41,280.815699,23,5.075099,8092.883805,154.08,12892,100,5.256588,159.59,12892,95.833333,1461.47,23.333333,5.007792,4110.676669,77.12,100,5.099351,78.53,97.222222,24,1414.94,22.666667,5.144385,3982.207136,76.96,100,5.418449,81.06,94.444444,24,1540,1496,3036
20240813,2663.33,281.326269,21.333333,5.173295,7512.311639,145.68,12866,100,5.42152,152.67,12866,88.888889,1346.13,21.530303,5.05841,3796.490439,71.88,100,5.268825,74.87,89.709596,24,1317.2,21.136364,5.290323,3715.8212,73.8,100,5.577061,77.8,88.068182,24,1421,1395,2816
20240814,2407.09,281.819825,19.234848,5.02245,6796.028724,127.52,10443,100,5.195746,131.92,10443,80.145202,1201.56,19.212121,5.123028,3392.60466,64.96,100,5.239748,66.44,80.050505,24,1205.52,19.257576,4.922109,3403.424064,62.56,100,5.151849,65.48,80.239899,24,1268,1271,2539
20240815,2442.5,281.654603,19.515152,4.968944,6894.90468,128,11478,100,5.182842,133.51,11478,81.313131,1219.54,19.515152,5.108696,3442.76142,65.8,100,5.315217,68.46,81.313131,24,1222.95,19.515152,4.829193,3452.14326,62.2,100,5.050466,65.05,81.313131,24,1288,1288,2576
20240816,2407.416,281.663314,19.234848,4.956282,6796.98644,125.84,9951,100,5.182749,131.59,9951,80.145202,1200.0226,19.166667,4.973913,3386.703782,62.92,100,5.136553,64.9774,79.861111,24,1207.3934,19.30303,4.938776,3410.282658,62.92,100,5.228148,66.6066,80.429293,24,1265,1274,2539
20240817,2052.963,283.221705,16.454545,5.267035,5827.569808,114.4,10366,100,5.480203,119.03,10366,68.560606,1234.1979,19.636364,4.580247,3484.264091,59.36,100,4.768681,61.8021,81.818182,24,818.7651,13.272727,6.283105,2343.305716,55.04,100,6.533664,57.2349,55.30303,24,1296,876,2172
20240818,1982.51,283.444617,15.901515,5.345403,5631.477641,112.2,9399,100,5.549786,116.49,9399,66.256313,1114.86,17.863636,5.217981,3151.820706,61.52,100,5.440204,64.14,74.431818,24,867.65,13.939394,5.508696,2479.656935,50.68,100,5.690217,52.35,58.080808,24,1179,920,2099
20240819,1743.42,284.851631,13.969697,5.26898,4975.902234,97.16,7939,100,5.454447,100.58,7939,58.207071,937.84,14.969697,4.967611,2673.31292,49.08,100,5.076923,50.16,62.373737,24,805.58,12.969697,5.616822,2302.589314,48.08,100,5.890187,50.42,54.040404,24,988,856,1844
20240820,1367.982,289.761626,11.022727,5.753952,3973.443229,83.72,6174,100,5.980756,87.02,6174,45.92803,683.193455,10.984848,5.550345,1983.242281,40.24,100,5.76642,41.806545,45.770202,24,684.788545,11.060606,5.956164,1990.200948,43.48,100,6.19335,45.211455,46.085859,24,725,730,1455
20240821,1277.595,290.640992,10.318182,6.044053,3719.274645,82.32,6381,100,6.196769,84.4,6381,42.992424,637.917386,10.287879,5.91458,1855.637884,40.16,100,6.050459,41.082614,42.866162,24,639.677614,10.348485,6.172767,1863.636761,42.16,100,6.342955,43.322386,43.118687,24,679,683,1362
20240822,1811.83,284.944001,14.5,5.207941,5169.795998,99.68,8125,100,5.338036,102.17,8125,60.416667,997.51992,15.909091,4.87619,2840.537723,51.2,100,4.998103,52.48008,66.287879,24,814.31208,13.090909,5.611111,2329.258275,48.48,100,5.750917,49.68792,54.545455,24,1050,864,1914
20240823,2392.14,282.117113,19.075758,4.803813,6762.460047,120.96,11080,100,4.998411,125.86,11080,79.482323,1195.93,19.045455,4.652347,3381.372482,58.48,100,4.858393,61.07,79.356061,24,1196.21,19.106061,4.954798,3381.087565,62.48,100,5.137986,64.79,79.608586,24,1257,1261,2518
20240824,2369.3,282.074051,18.939394,5.016,6698.130414,125.4,10053,100,5.228,130.7,10053,78.914141,1187.48,18.924242,4.7494,3357.243456,59.32,100,4.92554,61.52,78.85101,24,1181.82,18.954545,5.282174,3340.886958,66.08,100,5.529976,69.18,78.977273,24,1249,1251,2500
20240825,2297.96,282.155697,18.386364,5.094355,6499.061464,123.64,10346,100,5.317264,129.05,10346,76.609848,1147.16,18.333333,5.024793,3244.627344,60.8,100,5.193388,62.84,76.388889,24,1150.79,18.439394,5.163517,3254.43412,62.84,100,5.440427,66.21,76.830808,24,1210,1217,2427
20240826,2481.04,281.950737,19.80303,4.89824,7009.18254,128.04,10727,100,5.086458,132.96,10727,82.512626,1234.58,19.787879,5.255743,3488.182332,68.64,100,5.468606,71.42,82.449495,24,1246.46,19.818182,4.541284,3521.000208,59.4,100,4.704893,61.54,82.575758,24,1306,1308,2614
20240827,2503.31,281.857123,19.992424,4.935203,7071.118764,130.24,10992,100,5.14172,135.69,10992,83.301768,1243.96,19.924242,5.256274,3514.560188,69.12,100,5.402281,71.04,83.017677,24,1259.36,20.060606,4.616314,3556.558576,61.12,100,4.882175,64.64,83.585859,24,1315,1324,2639
20240828,2412.4,281.977551,19.280303,5.027898,6815.510204,127.96,10684,100,5.210216,132.6,10684,80.334596,1200.51,19.242424,5.303937,3391.920954,67.36,100,5.471654,69.49,80.176768,24,1211.89,19.318182,4.752941,3423.58925,60.6,100,4.949804,63.11,80.492424,24,1270,1275,2545
20240829,2450.48,281.795495,19.575758,4.970588,6919.657456,128.44,10812,100,5.167183,133.52,10812,81.565657,1220.26,19.545455,5.258915,3446.746396,67.84,100,5.406202,69.74,81.439394,24,1230.22,19.606061,4.683153,3472.91106,60.6,100,4.928903,63.78,81.691919,24,1290,1294,2584
20240830,2497.473,281.563352,19.94697,4.929738,7048.093826,129.8,11096,100,5.14736,135.53,11096,83.112374,1244.749211,19.939394,5.25228,3516.665471,69.12,100,5.414194,71.250789,83.080808,24,1252.723787,19.954545,4.607441,3531.428356,60.68,100,4.880502,64.276213,83.143939,24,1316,1317,2633
20240831,2538.492,281.253225,20.325758,5.174804,7155.532048,138.84,11336,100,5.385762,144.5,11336,84.690657,1283.24514,20.545455,5.283186,3618.62297,71.64,100,5.365403,72.75486,85.606061,24,1255.24686,20.106061,5.064054,3536.909077,67.2,100,5.40717,71.75314,83.775253,24,1356,1327,2683
20240901,2284.52,283.159489,18.340909,5.439075,6482.426823,131.68,10381,100,5.63734,136.48,10381,76.420455,1144.79,18.363636,5.382838,3245.47965,65.24,100,5.54538,67.21,76.515152,24,1139.73,18.318182,5.495451,3236.947173,66.44,100,5.729529,69.27,76.325758,24,1212,1209,2421
20240902,2574.46,281.287198,20.643939,5.291743,7259.460014,144.2,12724,100,5.524404,150.54,12724,86.016414,1298.7,20.787879,5.227405,3661.94439,71.72,100,5.342566,73.3,86.616162,24,1275.76,20.5,5.356984,3597.515624,72.48,100,5.708795,77.24,85.416667,24,1372,1353,2725
20240903,2313.1,282.802456,18.560606,5.364898,6556.944614,131.44,10012,100,5.587755,136.9,10012,77.335859,1156.77,18.545455,5.336601,3279.211596,65.32,100,5.492647,67.23,77.272727,24,1156.33,18.575758,5.393148,3277.733018,66.12,100,5.682708,69.67,77.39899,24,1224,1226,2450
20240904,1970.43,284.14252,15.787879,5.234165,5611.58746,109.08,9137,100,5.449616,113.57,9137,65.782828,985.9,15.818182,5.48659,2807.64602,57.28,100,5.565134,58.1,65.909091,24,984.53,15.757576,4.980769,2803.94144,51.8,100,5.333654,55.47,65.656566,24,1044,1040,2084
20240905,2287.16,283.145181,18.272727,5.041459,6485.157228,121.6,9990,100,5.175788,124.84,9990,76.136364,1173.92,18.727273,4.932039,3327.006672,60.96,100,5.022654,62.08,78.030303,24,1113.24,17.818182,5.156463,3158.150556,60.64,100,5.336735,62.76,74.242424,24,1236,1176,2412
20240906,2510.84,281.243823,20.106061,5.171063,7078.232044,137.24,11020,100,5.394122,143.16,11020,83.775253,1282.92,20.5,5.002217,3614.883684,67.68,100,5.179601,70.08,85.416667,24,1227.92,19.712121,5.346656,3463.34836,69.56,100,5.617218,73.08,82.133838,24,1353,1301,2654
20240907,2669.9,280.934519,21.393939,5.26204,7516.12211,148.6,11867,100,5.456799,154.1,11867,89.141414,1409.51,22.545455,5.169355,3963.964973,76.92,100,5.274866,78.49,93.939394,24,1260.39,20.242424,5.365269,3552.157137,71.68,100,5.659431,75.61,84.343434,24,1488,1336,2824
20240908,2776.36,280.744245,22.265152,5.31065,7812.887752,156.08,12465,100,5.533855,162.64,12465,92.771465,1369.59,21.939394,5.301105,3856.628481,76.76,100,5.415055,78.41,91.414141,24,1406.77,22.590909,5.31992,3956.259271,79.32,100,5.649229,84.23,94.128788,24,1448,1491,2939
20240909,2518.296,281.711867,20.189394,5.268293,7112.097793,140.4,11977,100,5.50469,146.7,11977,84.122475,1159.137905,18.560606,5.234286,3288.242409,64.12,100,5.376498,65.862095,77.335859,24,1359.158095,21.818182,5.297222,3823.855384,76.28,100,5.614021,80.841905,90.909091,24,1225,1440,2665
20240910,2817.639,280.81835,22.575758,5.230872,7930.647191,155.88,13108,100,5.448322,162.36,13108,94.065657,1443.885286,23.106061,5.20918,4060.782978,79.44,100,5.318998,81.114714,96.275253,24,1373.753714,22.045455,5.253608,3869.864212,76.44,100,5.583937,81.246286,91.856061,24,1525,1455,2980
20240911,2839.38,281.018809,22.75,5.245421,7996.333994,157.52,13210,100,5.434565,163.2,13210,94.791667,1462.07,23.393939,5.176166,4113.972566,79.92,100,5.306347,81.93,97.474747,24,1377.31,22.106061,5.318711,3882.361428,77.6,100,5.59904,81.69,92.108586,24,1544,1459,3003
20240912,2803.16,281.307776,22.44697,5.177185,7903.623264,153.4,12883,100,5.394533,159.84,12883,93.52904,1451.88,23.212121,5.10705,4089.365208,78.24,100,5.229765,80.12,96.717172,24,1351.28,21.681818,5.252271,3814.258056,75.16,100,5.570929,79.72,90.340909,24,1532,1431,2963
20240913,2842.22,281.156707,22.75,5.140193,8009.142414,154.36,12032,100,5.353646,160.77,12032,94.791667,1442.1,23.060606,5.143233,4059.65571,78.28,100,5.249671,79.9,96.085859,24,1400.13,22.439394,5.13707,3949.486704,76.08,100,5.4605,80.87,93.497475,24,1522,1481,3003
20240914,2702.63,281.616287,21.666667,5.255944,7630.900212,150.32,12438,100,5.502098,157.36,12438,90.277778,1360.89,21.80303,5.253648,3842.200737,75.6,100,5.428075,78.11,90.84596,24,1341.75,21.530303,5.258269,3788.699475,74.72,100,5.577058,79.25,89.709596,24,1439,1421,2860
20240915,2258.16,283.277766,18.136364,5.46533,6411.029093,130.84,10081,100,5.674185,135.84,10081,75.568182,1128.97,18.121212,5.41806,3205.484521,64.8,100,5.604515,67.03,75.505051,24,1129.19,18.151515,5.512521,3205.544572,66.04,100,5.74374,68.81,75.631313,24,1196,1198,2394
20240916,2385.04,282.696055,19.128788,5.352871,6755.983391,135.16,10832,100,5.54297,139.96,10832,79.703283,1192.19,19.106061,5.313243,3377.355051,67,100,5.45678,68.81,79.608586,24,1192.85,19.151515,5.392405,3378.62834,68.16,100,5.628956,71.15,79.79798,24,1261,1264,2525
20240917,1660.69,285.521331,13.348485,5.548241,4751.760206,97.76,7896,100,5.749149,101.3,7896,55.618687,829.47,13.333333,5.554545,2373.694299,48.88,100,5.742045,50.53,55.555556,24,831.23,13.363636,5.54195,2378.065907,48.88,100,5.756236,50.77,55.681818,24,880,882,1762
20240918,2256.67,283.136817,18.045455,5.09152,6400.930639,121.28,10010,100,5.261545,125.33,10010,75.189394,1125.06,18,5.154882,3191.345196,61.24,100,5.29798,62.94,75,24,1131.61,18.090909,5.028476,3209.585443,60.04,100,5.225293,62.39,75.378788,24,1188,1194,2382
20240919,2808.399,281.186695,22.462121,5.068465,7914.618153,150.28,10483,100,5.281619,156.6,10483,93.592172,1416.108586,22.621212,5.074347,3990.169163,75.76,100,5.150128,76.891414,94.255051,24,1392.290414,22.30303,5.0625,3924.44899,74.52,100,5.415053,79.709586,92.929293,24,1493,1472,2965
20240920,2829.981,281.046263,22.643939,5.073269,7974.294257,151.64,12919,100,5.319839,159.01,12919,94.349747,1458.665763,23.348485,5.165477,4109.790787,79.6,100,5.34291,82.334237,97.285354,24,1371.315237,21.939394,4.975138,3864.503469,72.04,100,5.295909,76.684763,91.414141,24,1541,1448,2989
20240921,2782.73,281.339492,22.227273,4.970688,7844.195177,145.84,12726,100,5.156101,151.28,12726,92.613636,1444.39,23.060606,4.988173,4071.013215,75.92,100,5.099212,77.61,96.085859,24,1338.34,21.393939,4.951841,3773.181962,69.92,100,5.216714,73.66,89.141414,24,1522,1412,2934
20240922,1996.14,284.888345,16.030303,5.402647,5702.553034,114.32,9167,100,5.664461,119.86,9167,66.792929,1032.22,16.545455,5.29304,2947.091322,57.8,100,5.474359,59.78,68.939394,24,963.92,15.515152,5.519531,2755.461712,56.52,100,5.867188,60.08,64.646465,24,1092,1024,2116
20240923,1727.95,285.309869,13.825758,5.14411,4939.056199,93.88,8143,100,5.318356,97.06,8143,57.607323,866.17,13.848485,5.137856,2475.600477,46.96,100,5.233042,47.83,57.70202,24,861.77,13.80303,5.150384,2463.455722,46.92,100,5.403952,49.23,57.512626,24,914,911,1825
20240924,2199.02,283.192589,17.545455,4.823834,6242.357604,111.72,10615,100,5.05095,116.98,10615,73.106061,1099.04,17.515152,4.83045,3120.394368,55.84,100,4.927336,56.96,72.979798,24,1099.98,17.575758,4.817241,3121.963236,55.88,100,5.174138,60.02,73.232323,24,1156,1160,2316
20240925,2731.74,281.526676,21.871212,5.202632,7704.822072,150.2,12835,100,5.377901,155.26,12835,91.130051,1393.98,22.30303,5.214674,3930.466008,76.76,100,5.300272,78.02,92.929293,24,1337.76,21.439394,5.190106,3774.356064,73.44,100,5.458657,77.24,89.330808,24,1472,1415,2887
20240926,2812.19,281.252994,22.507576,5.134971,7926.946876,152.56,13491,100,5.345338,158.81,13491,93.781566,1440.03,23.030303,5.171053,4058.00454,78.6,100,5.261184,79.97,95.959596,24,1372.16,21.984848,5.097174,3868.942336,73.96,100,5.433494,78.84,91.603535,24,1520,1451,2971
20240927,2026.07,283.986033,16.30303,4.98513,5806.719206,107.28,9198,72.916667,5.851766,125.93,9198,93.160173,1409.02,22.666667,4.975936,3981.608716,74.44,100,5.814171,86.98,94.444444,24,617.05,9.939394,5.006098,1825.11049,32.84,45.833333,5.9375,38.95,90.358127,11,1496,656,2152
20240928,1222.55,278.054909,9.909091,4.813456,3461.894835,62.96,5323,50,6.532875,85.45,5323,82.575758,1222.55,19.818182,4.813456,3461.894835,62.96,100,6.532875,85.45,82.575758,24,0,0,0,0,0,0,0,0,0,0,1308,0,1308
20240929,1174.173,278.683662,9.5,4.787879,3327.371447,60.04,5681,50,6.366029,79.83,5681,79.166667,1174.173,19,4.787879,3327.371447,60.04,100,6.365789,79.827,79.166667,24,0,0,0,0,0,0,0,0,0,0,1254,0,1254
20240930,1191.531,280.043567,9.636364,5.166667,3378.109538,65.72,4988,50,6.326258,80.47,4988,80.30303,1191.531,19.272727,5.166667,3378.109538,65.72,100,6.326179,80.469,80.30303,24,0,0,0,0,0,0,0,0,0,0,1272,0,1272
20241001,762.83,283.021988,6.166667,5.184275,2184.363705,42.2,4493,50,6.286241,51.17,4493,51.388889,762.83,12.333333,5.184275,2184.363705,42.2,100,6.286241,51.17,51.388889,24,0,0,0,0,0,0,0,0,0,0,814,0,814
20241002,657,283.96165,5.318182,5.356125,1886.6412,37.6,3204,50,6.410256,45,3204,44.318182,657,10.636364,5.356125,1886.6412,37.6,100,6.410256,45,44.318182,24,0,0,0,0,0,0,0,0,0,0,702,0,702
20241003,687.03,284.701549,5.537879,5.269494,1971.501288,38.52,2979,50,6.015048,43.97,2979,46.14899,687.03,11.075758,5.269494,1971.501288,38.52,100,6.015048,43.97,46.14899,24,0,0,0,0,0,0,0,0,0,0,731,0,731
20241004,937.76,283.409398,7.492424,4.424671,2678.898992,43.76,4008,50,5.180991,51.24,4008,62.436869,937.76,14.984848,4.424671,2678.898992,43.76,100,5.180991,51.24,62.436869,24,0,0,0,0,0,0,0,0,0,0,989,0,989
20241005,1359.4,280.675556,10.818182,4.344538,3833.91582,62.04,5972,50,4.803922,68.6,5972,90.151515,1359.4,21.636364,4.344538,3833.91582,62.04,100,4.803922,68.6,90.151515,24,0,0,0,0,0,0,0,0,0,0,1428,0,1428
20241006,1429.82,280.296776,11.431818,4.76607,4028.088904,71.92,6142,50,5.247184,79.18,6142,95.265152,1429.82,22.863636,4.76607,4028.088904,71.92,100,5.247184,79.18,95.265152,24,0,0,0,0,0,0,0,0,0,0,1509,0,1509
20241007,1430.19,280.113854,11.431818,4.713055,4027.701078,71.12,6561,50,5.222664,78.81,6561,95.265152,1430.19,22.863636,4.713055,4027.701078,71.12,100,5.222664,78.81,95.265152,24,0,0,0,0,0,0,0,0,0,0,1509,0,1509
20241008,1131.67,281.079535,9.037879,4.519698,3201.720764,53.92,5080,50,5.140821,61.33,5080,75.315657,1131.67,18.075758,4.519698,3201.720764,53.92,100,5.140821,61.33,75.315657,24,0,0,0,0,0,0,0,0,0,0,1193,0,1193
20241009,1105.896,281.905592,8.818182,4.494845,3133.888085,52.32,4854,50,4.991409,58.1,4854,73.484848,1105.896,17.636364,4.494845,3133.888085,52.32,100,4.991753,58.104,73.484848,24,0,0,0,0,0,0,0,0,0,0,1164,0,1164
20241010,1041.51,282.822806,8.30303,4.613139,2956.742739,50.56,4470,50,4.971715,54.49,4470,69.191919,1041.51,16.606061,4.613139,2956.742739,50.56,100,4.971715,54.49,69.191919,24,0,0,0,0,0,0,0,0,0,0,1096,0,1096
20241011,767.28,284.661754,6.159091,4.95449,2199.638304,40.28,3742,50,5.623616,45.72,3742,51.325758,767.28,12.318182,4.95449,2199.638304,40.28,100,5.623616,45.72,51.325758,24,0,0,0,0,0,0,0,0,0,0,813,0,813
20241012,958.55,282.652163,7.636364,4.34127,2725.445215,43.76,4139,50,4.905754,49.45,4139,63.636364,958.55,15.272727,4.34127,2725.445215,43.76,100,4.905754,49.45,63.636364,24,0,0,0,0,0,0,0,0,0,0,1008,0,1008
20241013,984.65,280.557132,7.893939,4.28023,2798.276835,44.6,3940,50,5.503839,57.35,3940,65.782828,984.65,15.787879,4.28023,2798.276835,44.6,100,5.503839,57.35,65.782828,24,0,0,0,0,0,0,0,0,0,0,1042,0,1042
20241014,1200.44,280.805895,9.606061,4.416404,3403.367444,56,5099,50,5.328076,67.56,5099,80.050505,1200.44,19.212121,4.416404,3403.367444,56,100,5.328076,67.56,80.050505,24,0,0,0,0,0,0,0,0,0,0,1268,0,1268
20241015,1222.52,278.957553,9.863636,4.669739,3462.421144,60.8,5040,50,6.104455,79.48,5040,82.19697,1222.52,19.727273,4.669739,3462.421144,60.8,100,6.104455,79.48,82.19697,24,0,0,0,0,0,0,0,0,0,0,1302,0,1302
20241016,1622.38,290.447962,13.113636,4.711727,4790.764871,81.56,7595,72.5,6.274986,108.62,7595,75.365726,1236.31,19.984848,4.709629,3500.364503,62.12,100,6.269143,82.69,83.270202,24,386.07,6.242424,4.718447,1290.400368,19.44,45,6.293689,25.93,57.800224,10.8,1319,412,1731
20241017,2401.05,282.700384,19.136364,4.760095,6801.092753,120.24,10744,100,4.946556,124.95,10744,79.734848,1201.82,19.136364,4.756928,3403.55424,60.08,100,4.844022,61.18,79.734848,24,1199.23,19.136364,4.763262,3397.538513,60.16,100,5.049089,63.77,79.734848,24,1263,1263,2526
